timestamp_ns,phase_sin,phase_cos,cmd_linear_x,cmd_linear_y,cmd_angular_z,left_contact,right_contact,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z
1785812942573673296,0,1,0,0,0,1,1,0.011627423,0.028467962,1.9679011,-0.0012170879,-0.00097911224,-0.00079356631,0.17717329,0.39510202,0.003068924,1.6361389,0.48858664,0.39531979,nan,nan,0,-0.11637586,0.045732498,0.003068924,1.5384598,-0.0081879281,0.045606893,nan,nan,0,-0.037348673,-0.31188202,0.003068924,0.6593399,-0.32867434,-0.31192114,nan,nan,0,-0.26960778,0.51456213,0.0092058182,-7.0573883,0.35519611,0.51419089,nan,nan,0,0.11401089,-0.21328324,-0.0038473283,2.9229397,-0.15299456,nan,2.115875,0.0049288466,1,0.075985186,0.0047548691,-0.0031561,-1.5685143,0.037992593,nan,0.91877155,0.0021402418,1,0.1214252,-0.39816999,0.003068924,-0.21977997,-0.3392874,-0.39803283,nan,nan,0,0.16670689,-0.047458649,0.0092058182,-1.0500641,0.033353445,-0.0472704,nan,nan,0,0.11555495,0.30766392,0.003068924,0.95237732,0.36777748,0.30780395,nan,nan,0,-0.18957929,0.5147543,0.003068924,-7.7899857,0.39521035,0.51447582,nan,nan,0,0.40389487,-0.20895283,-0.0019223577,0.0007348911,-0.0080525643,nan,7.0343929,0.016386338,1,-0.17938912,0.0025845266,-0.0063053212,-0.59446666,-0.08969456,nan,-2.5282169,-0.0058893807,1,0,0.55374002,-0.0086329998,0.012722,0.83254701,-0.0012170879,-0.00097911224,-0.00079356631,-0.250453,0.111772,9.7614307
1785812942583160077,0,1,0,0,0,1,1,0.011624428,0.02846863,1.967886,0.0017136341,-0.00019907225,-0.00082529637,0.15805556,0.39510202,0.003068924,0.70818329,0.47902778,0.42566254,nan,nan,0,-0.085932672,0.045732498,0.003068924,0.75701904,0.007033664,0.028128297,nan,nan,0,-0.0042462051,-0.31188202,-0.003068924,0.31745911,-0.3121231,-0.31733694,nan,nan,0,-0.25014716,0.51456213,0.015343666,-3.1990204,0.36492642,0.46244941,nan,nan,0,0.09464591,-0.21328309,-0.009615407,1.1691145,-0.16267705,nan,1.7856347,0.68994642,1,0.078172088,0.0047548691,0.0063036694,-0.49912209,0.039086044,nan,0.9346518,0.30118804,1,0.16504121,-0.39816999,0.0092058182,-0.073257446,-0.3174794,-0.3788562,nan,nan,0,0.17121094,-0.047458649,0.003068924,-0.21977997,0.035605472,-0.021016339,nan,nan,0,0.030066781,0.30766392,-0.003068924,0.61050415,0.32503339,0.32723004,nan,nan,0,-0.14957392,0.5147543,0.003068924,-3.7362671,0.41521304,0.475693,nan,nan,0,0.4197748,-0.20895283,-1.4120296e-06,-0.03856259,-0.00011259973,nan,7.3094102,2.3012831,1,-0.17205651,0.0025845266,-0.003151719,-0.38043895,-0.086028256,nan,-2.4321239,-0.82853337,1,0,0.553747,-0.0086340001,0.012721,0.83254302,0.0017136341,-0.00019907225,-0.00082529637,-0.25218099,0.109625,9.737422
1785812942593337727,0,1,0,0,0,1,1,0.011615771,0.02846742,1.9679009,-0.0021616251,0.00046254718,0.0021012543,0.11446419,0.39510202,0.003068924,1.2942581,0.45723209,0.46094857,nan,nan,0,-0.063993201,0.045540333,-0.003068924,-0.26862335,0.0180034,0.010925501,nan,nan,0,0.054409638,-0.31207418,-0.033756256,0.024421692,-0.28279518,-0.31879771,nan,nan,0,-0.24053064,0.51513767,0.07671833,-7.6434708,0.36973468,0.40008853,nan,nan,0,0.067823149,-0.21328142,-0.090367351,0.97407449,-0.17608843,nan,1.4373057,1.4665586,1,0.09544462,0.0045578435,0.13873845,-0.0002006061,0.04772231,nan,0.97891515,0.65973433,1,0.16116956,-0.39816999,0.003068924,0.12210083,-0.31941522,-0.34756418,nan,nan,0,0.098478943,-0.047266483,0.0092058182,0.90354156,-0.00076052845,0.01286103,nan,nan,0,-0.0067699552,0.30766392,0.003068924,0.80586243,0.30661502,0.33802249,nan,nan,0,-0.15826046,0.51532984,0.082855225,-5.9829025,0.41086977,0.43302256,nan,nan,0,0.4101572,-0.208951,0.026877188,2.4607068,-0.0049213982,nan,7.1007204,5.279987,1,-0.17369328,0.0025845266,0.0031848208,-1.1424706,-0.086846642,nan,-2.4641344,-1.8410589,1,0,0.55374002,-0.0086359996,0.012717,0.83254701,-0.0021616251,0.00046254718,0.0021012543,-0.25921401,0.077685997,9.7628708
1785812942604140447,0,1,0,0,0,1,1,0.011602051,0.02849178,1.9679089,-0.0004024729,-0.00024476496,-0.0023491083,0.11849784,0.39510202,-0.003068924,2.5641022,0.45924892,0.47137445,nan,nan,0,-0.040757909,0.045540333,-0.003068924,-1.196579,0.029621045,0.0084136374,nan,nan,0,0.024908349,-0.31226587,-0.015343666,-0.073257446,-0.29754583,-0.30634962,nan,nan,0,-0.24862391,0.51552105,0.021481514,-11.257629,0.36568805,0.36910734,nan,nan,0,0.057342537,-0.21327837,-0.10764488,1.5184869,-0.18132873,nan,1.2797047,1.7205332,1,0.09177576,0.0049518948,0.2364927,0.52200656,0.04588788,nan,0.77100054,0.85076593,1,0.1181898,-0.39797831,0.015343666,1.3919449,-0.3409051,-0.32577653,nan,nan,0,0.14195462,-0.047074795,0.027618408,2.1245422,0.020977308,0.02055178,nan,nan,0,-0.00094759464,0.30766392,0.0092058182,1.0012207,0.3095262,0.32825109,nan,nan,0,-0.15521646,0.51628828,0.064442635,-9.6947479,0.41239177,0.41243512,nan,nan,0,0.4076688,-0.2089382,0.19192772,4.7639979,-0.0061656004,nan,6.8091494,6.9083339,1,-0.17664006,-0.0003684428,-0.14791239,-1.9754839,-0.088320032,nan,-2.1968001,-2.3610625,1,0,0.55373597,-0.0086500002,0.012718,0.83254898,-0.0004024729,-0.00024476496,-0.0023491083,-0.379197,0.144723,9.5953064
1785812942613205765,0,1,0,0,0,1,1,0.011647411,0.028292436,1.967839,0.0064137883,-0.040676206,-0.018798749,0.1632857,0.39510202,0.003068924,1.5873032,0.48164285,0.46763945,nan,nan,0,0.0031804144,0.045540333,-0.0092058182,-1.6361389,0.051590207,0.016367589,nan,nan,0,0.031021893,-0.31207418,0.021481514,0.17093658,-0.29448905,-0.29648504,nan,nan,0,-0.2586768,0.51532936,-0.046030998,-13.406593,0.3606616,0.36054751,nan,nan,0,0.002927334,-0.21326922,-0.038368613,1.4412977,-0.20853633,nan,0.22320379,1.6016985,1,0.085932255,0.0069226607,0.32483886,0.56980053,0.042966127,nan,0.50393704,0.82600921,1,0.049833134,-0.39797831,0.015343666,1.8315048,-0.37508343,-0.32440543,nan,nan,0,0.1153433,-0.046883106,0.033756256,2.466423,0.0076716475,0.018945658,nan,nan,0,-0.031741388,0.30766392,-0.015343666,0.80586243,0.29412931,0.31610375,nan,nan,0,-0.17328599,0.51667213,0.027618408,-9.548233,0.403357,0.40712549,nan,nan,0,0.36295655,-0.20481535,0.44883015,5.7828795,-0.028521723,nan,5.4970316,7.2266431,1,-0.16372158,-0.0017002114,-0.25477881,-2.2622283,-0.081860788,nan,-1.8222476,-2.3851169,1,0,0.55376601,-0.0085540004,0.012682,0.83253098,0.0064137883,-0.040676206,-0.018798749,-0.050434999,0.134351,9.307827
1785812942623024266,-0.60953025,-0.79276281,0.4,0,0,1,0,0.011715354,0.027838353,1.9674993,3.7734017e-05,-0.028548735,-0.051043588,0.15419213,0.39510202,0.003068924,2.4175797,0.47709607,0.46986476,nan,nan,0,-0.15892479,0.045348644,-0.003068924,-1.4407806,-0.029462394,0.03180588,nan,nan,0,0.11476547,-0.31188202,0.052167892,0.36630249,-0.25261727,-0.29351537,nan,nan,0,-0.27214542,0.5147543,-0.070580482,-14.285713,0.35392729,0.35935026,nan,nan,0,0.040529191,-0.21326188,0.038585529,1.324216,-0.1897354,nan,0.76554837,1.0546049,1,0.014243413,0.010273178,0.35014022,0.68852949,0.0071217064,nan,-0.61187581,0.65526393,1,0.099389583,-0.39778662,0.0092058182,2.0268631,-0.35030521,-0.34328028,nan,nan,0,-0.06724903,-0.046499729,0.052167892,2.3199005,-0.083624515,0.015015334,nan,nan,0,-0.2688635,0.30766392,0.003068924,0.46398163,0.17556825,0.30461382,nan,nan,0,-0.26493138,0.51648045,-0.027618408,-10.427353,0.35753431,0.40538609,nan,nan,0,0.2310418,-0.20067033,0.59226519,6.9623871,-0.094479098,nan,2.8282954,6.5626699,1,-0.2524966,-0.0047990366,-0.23904839,-2.5975904,-0.1262483,nan,-2.9812822,-2.1377847,1,0,0.553909,-0.0083440002,0.012586,0.83244002,3.7734017e-05,-0.028548735,-0.051043588,0.29056901,0.14671101,9.8569536
1785812942633054828,-0.67833822,-0.73474979,0.4,0,0,1,1,0.011694963,0.027739269,1.9667964,-0.00877672,0.011502313,-0.088983812,-0.0019431934,0.39510202,0.003068924,2.1245422,0.3990284,0.47455914,nan,nan,0,-0.087651074,0.045348644,0.003068924,-0.46398163,0.006174463,0.019038751,nan,nan,0,0.21958688,-0.31130695,0.07671833,0.41513824,-0.20020656,-0.27952618,nan,nan,0,-0.152898,0.51360369,-0.10740471,-13.992676,0.413551,0.35765374,nan,nan,0,0.15138711,-0.2132539,0.075117836,0.97345043,-0.13430644,nan,2.6504841,0.6747542,1,-0.023668746,0.015398008,0.28396831,0.66480613,-0.011834373,nan,-1.1748429,0.12784304,1,0.12380873,-0.39778662,0.003068924,1.9780197,-0.33809564,-0.35548255,nan,nan,0,0.2080403,-0.045924664,0.027618408,2.4175797,0.054020149,-0.018953195,nan,nan,0,-0.25765032,0.30747223,-0.0092058182,0.024421692,0.18117484,0.25807534,nan,nan,0,-0.36677143,0.5159049,-0.070580482,-9.7435913,0.30661429,0.38893195,nan,nan,0,0.15854782,-0.1944508,0.49192902,7.2022979,-0.13072609,nan,1.4924712,4.9290831,1,-0.32687318,-0.0066917674,-0.037988206,-2.4079792,-0.16343659,nan,-4.2535004,-2.3187774,1,0,0.55420101,-0.0083039999,0.012553,0.83224601,-0.00877672,0.011502313,-0.088983812,0.003914,0.140448,10.860784
1785812942643718495,-0.7454523,-0.66655898,0.4,0,0,1,1,0.011430567,0.028036432,1.9656905,-0.028864535,0.041906614,-0.13092511,0.019399427,0.39510202,-0.003068924,2.0756989,0.40969971,0.45157607,nan,nan,0,0.016203582,0.045348644,0.003068924,-1.1477432,0.058101791,0.0037063014,nan,nan,0,0.32344797,-0.31034803,0.088993073,0.80586243,-0.14827601,-0.24566272,nan,nan,0,0.062720314,0.51226139,-0.1258173,-14.285713,0.52136016,0.37505373,nan,nan,0,0.24010187,-0.21325142,0.053886079,0.7788241,-0.089949063,nan,4.2347533,1.2411526,1,-0.063414276,0.017959972,0.091541235,0.45103054,-0.031707138,nan,-1.5031574,-0.54462546,1,0.0016419291,-0.39778662,-0.003068924,1.489624,-0.39917904,-0.3520663,nan,nan,0,0.69571924,-0.045924664,0.015343666,1.8803406,0.29785962,-0.01378842,nan,nan,0,-0.051120676,0.30689669,-0.088993073,-0.95237732,0.28443966,0.20808403,nan,nan,0,-0.39905187,0.51494646,-0.13195515,-10.525032,0.29047406,0.35282114,nan,nan,0,0.080532297,-0.19236338,0.17024585,6.1478264,-0.16973385,nan,0.53666465,3.0654933,1,-0.48190489,-0.0072573725,0.056359962,-2.3850529,-0.24095245,nan,-6.5111545,-3.1597849,1,0,0.55466002,-0.008494,0.01253,0.83193898,-0.028864535,0.041906614,-0.13092511,-0.924326,0.111861,10.822839
1785812942653522551,-0.80115117,-0.59846203,0.4,0,0,1,1,0.010944739,0.028754452,1.9643436,-0.030817402,0.073115996,-0.13184945,0.23757069,0.39510202,-0.003068924,1.8315048,0.51878534,0.42376894,nan,nan,0,0.015670121,0.045348644,-0.003068924,-1.3919449,0.05783506,0.018088962,nan,nan,0,0.35644987,-0.30938959,0.14422989,1.4407806,-0.13177506,-0.19804491,nan,nan,0,0.51682782,0.51111078,-0.11354256,-12.771675,0.74841391,0.4339022,nan,nan,0,0.17038119,-0.21325472,0.032654506,0.85758029,-0.12480941,nan,3.0466043,2.5957563,1,-0.062541954,0.018157008,-0.088287612,-0.26168414,-0.031270977,nan,-1.2268382,-1.0710679,1,-0.11625415,-0.39797831,0.003068924,1.5873032,-0.45812708,-0.36435194,nan,nan,0,1.4330261,-0.045924664,-0.0092058182,1.5873032,0.66651304,0.10114456,nan,nan,0,0.26204401,0.30478764,-0.30380249,-1.5873032,0.44102201,0.21659915,nan,nan,0,-0.44973975,0.51264477,-0.26084042,-12.087914,0.26513012,0.31591117,nan,nan,0,-0.037039928,-0.19236751,-0.084149714,3.9930686,-0.22851996,nan,-1.1391113,1.6041822,1,-0.68840778,-0.0070612931,-0.084692746,-2.8392805,-0.34420389,nan,-9.1443823,-4.6408811,1,0,0.55521703,-0.0089189997,0.012533,0.831563,-0.030817402,0.073115996,-0.13184945,-1.697628,-0.0086639998,9.9972353
1785812942663149750,-0.84981212,-0.52708573,0.4,0,0,1,1,0.010446586,0.02963229,1.963179,-0.018933769,0.070115229,-0.096778509,0.51253843,0.39510202,0.003068924,1.4407806,0.65626922,0.44587169,nan,nan,0,-0.0053607821,0.045156956,-0.0092058182,-0.75701904,0.047319609,0.041230269,nan,nan,0,0.25141412,-0.30651331,0.35903931,2.5152588,-0.18429294,-0.1566397,nan,nan,0,0.97505707,0.51034403,-0.052167892,-6.86203,0.97752853,0.56581475,nan,nan,0,0.012015362,-0.21117367,0.09410041,1.9502344,-0.20399232,nan,0.11019682,3.3282178,1,-0.0622507,0.013775044,-0.2395193,-1.0227676,-0.03112535,nan,-0.87548188,-1.2451005,1,-0.062636435,-0.39797831,-0.003068924,0.95237732,-0.43131822,-0.40365325,nan,nan,0,2.0444973,-0.045732498,0.021481514,5.592186,0.97224863,0.3468961,nan,nan,0,0.57336062,0.30076075,-0.40200138,-1.1477432,0.59668031,0.30347412,nan,nan,0,-0.49673429,0.50900173,-0.40813828,-13.553116,0.24163285,0.28606881,nan,nan,0,-0.13933957,-0.19446341,-0.24110179,2.5418815,-0.27966978,nan,-2.6205704,0.25492012,1,-0.84679925,-0.010028796,-0.39246498,-4.3893028,-0.42339963,nan,-10.779,-6.7144498,1,0,0.55569702,-0.0094149997,0.012575,0.831236,-0.018933769,0.070115229,-0.096778509,-1.619416,0.096928999,8.8938694
