timestamp_ns,phase_sin,phase_cos,cmd_linear_x,cmd_linear_y,cmd_angular_z,left_contact,right_contact,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z
1785812370620239683,0.26396089,-0.96453338,0.4,0,0,0,1,-0.043174172,0.0042818277,1.7653404,0.2447376,0.18221892,-0.08974481,0.060007293,0.44706631,0.1196804,8.1318665,0.43000365,0.67677206,nan,nan,0,0.14678571,-0.0094914436,0.85003281,-5.4945068,0.12339285,0.054871997,nan,nan,0,0.52566838,-0.2430439,0.26697731,-3.0036621,-0.047165809,-0.20840593,nan,nan,0,-0.55651039,0.47352791,-0.13195515,-30.842484,0.21174481,0.14936954,nan,nan,0,0.082386062,-0.16277288,-0.85354762,-7.7904056,-0.16880697,nan,1.0691282,-6.3093288,1,-0.24384692,0.079459341,-2.1400697,1.0368784,-0.12192346,nan,-2.8313796,-0.94605161,1,0.28471264,-0.6035347,0.44496346,7.9365082,-0.25764368,-0.14660646,nan,nan,0,-0.080239415,-0.10383272,-0.21787834,0.46398163,-0.090119708,-0.10222983,nan,nan,0,-0.18868232,0.26298571,-0.7886591,0.024421692,0.21565884,0.17169338,nan,nan,0,-0.87209523,0.84168911,-3.8082705,-15.506714,0.053952386,0.21048659,nan,nan,0,-0.43956614,-0.20701721,-0.27272918,-2.887602,-0.42978307,nan,-7.3877113,-4.3651745,1,-0.1526252,-0.021796101,-0.52610264,-0.26149718,-0.076312602,nan,-0.84634105,-0.17577151,1,0,0.63490498,-0.015362,-0.015314,0.77228498,0.2447376,0.18221892,-0.08974481,-0.57824099,-0.735811,9.067481
1785812370630382104,0.17518197,-0.98453607,0.4,0,0,0,0,-0.039931889,0.0067177514,1.7644786,0.40477539,0.32490133,-0.060881495,-0.45704848,0.44783306,0.07671833,7.0573883,0.17147576,0.56631246,nan,nan,0,-0.09052486,0.00028753281,1.0157433,-3.6874237,0.0047375701,0.11054285,nan,nan,0,0.56980848,-0.23844194,0.56157398,-0.80586243,-0.025095758,-0.11217077,nan,nan,0,-0.29437101,0.47199392,-0.17491627,-30.451767,0.3428145,0.16963534,nan,nan,0,0.45794892,-0.17559506,-1.0151954,-6.4596375,0.018974462,nan,8.3327261,-2.5413538,1,-0.32812262,0.05458917,-2.7294924,-0.84617425,-0.16406131,nan,-2.4652758,-1.8035969,1,-0.023982346,-0.59778214,0.64749813,8.0341873,-0.41199117,-0.17302174,nan,nan,0,0.225063,-0.1055584,-0.14422989,-0.21977997,0.062531498,-0.1079065,nan,nan,0,-0.16564932,0.25512409,-0.79479599,0.12210083,0.22717534,0.18757071,nan,nan,0,-0.94217503,0.79566908,-4.3667755,-18.339439,0.018912485,0.12536561,nan,nan,0,-0.60514307,-0.21326023,-0.52312742,-3.3899876,-0.51257154,nan,-9.6912047,-5.6086946,1,-0.28358075,-0.030761499,-0.54572433,-0.047401594,-0.14179038,nan,-2.5122798,-0.30333122,1,0,0.63524097,-0.015279,-0.013282,0.772048,0.40477539,0.32490133,-0.060881495,-0.668172,0.44645399,8.7563362
1785812370640445722,0.085655386,-0.99632482,0.4,0,0,0,0,-0.034979247,0.010337896,1.7639416,0.5346283,0.37493994,-0.014085784,-0.54898906,0.44802475,-0.027618408,4.9084244,0.12550547,0.38790794,nan,nan,0,-0.40659499,0.011217117,1.1262169,-1.8803406,-0.1532975,0.09145868,nan,nan,0,0.61175191,-0.23173046,0.69046021,1.0988998,-0.004124043,-0.049427333,nan,nan,0,0.16376182,0.47026825,-0.16264248,-28.693527,0.57188091,0.23853804,nan,nan,0,0.65604377,-0.17992264,-0.51219147,-5.3459848,0.11802188,nan,11.196345,2.5553193,1,-0.29485479,0.028719809,-2.3405799,-3.0429126,-0.14742739,nan,-1.7735462,-2.1456672,1,-0.41994357,-0.59011221,0.80093384,6.7155075,-0.60997179,-0.27190903,nan,nan,0,0.82408738,-0.10651731,-0.095129967,-0.41513824,0.36204369,-0.050138279,nan,nan,0,-0.021528356,0.24726248,-0.73955917,0.61050415,0.29923582,0.20921595,nan,nan,0,-1.0117165,0.75386715,-4.7902579,-16.483513,-0.015858243,0.057911616,nan,nan,0,-0.84532434,-0.21951602,-0.84725908,-4.6699716,-0.63266217,nan,-13.189226,-7.4231871,1,-0.41290504,-0.035212056,-0.61576855,-0.30858868,-0.20645252,nan,-4.2135611,-1.1094476,1,0,0.635454,-0.015106,-0.010216,0.77192199,0.5346283,0.37493994,-0.014085784,-1.500145,0.49067101,8.1518803
1785812370650236251,-0.002120613,-0.99999775,0.4,0,0,1,0,-0.028511923,0.01377705,1.7631341,0.7452181,0.32997145,-0.19490789,-0.12491629,0.44687462,-0.15036678,1.2942581,0.33754186,0.22317979,nan,nan,0,-0.67110014,0.023106098,1.1875906,-1.196579,-0.28555007,-0.0077271959,nan,nan,0,0.61912513,-0.22348499,0.92368126,2.2222214,-0.0004374361,-0.015311504,nan,nan,0,0.74119967,0.46930933,-0.015343666,-21.855919,0.86059984,0.38199384,nan,nan,0,0.3968741,-0.18000086,0.46574568,-0.55182593,-0.01156295,nan,5.1967085,7.3685206,1,-0.10786092,0.017377084,-0.98609551,-4.0466113,-0.053930458,nan,-0.66008298,-2.2891408,1,-0.6156069,-0.58148384,0.89299488,4.5665436,-0.70780345,-0.42977839,nan,nan,0,1.5535079,-0.10709238,-0.033756256,0.95237732,0.72675396,0.11785033,nan,nan,0,0.14904046,0.24131823,-0.51861191,0.95237732,0.38452023,0.24699679,nan,nan,0,-0.93100309,0.69710875,-5.3242135,-21.221001,0.024498453,0.011021234,nan,nan,0,-0.96798825,-0.22783131,-1.2475619,-5.8682927,-0.69399413,nan,-14.444356,-9.9678072,1,-0.49636534,-0.037935374,-0.69526791,-0.90129364,-0.24818267,nan,-5.264517,-2.521197,1,0,0.635786,-0.014381,-0.0066209999,0.77170199,0.7452181,0.32997145,-0.19490789,-1.517413,1.355571,9.1210546
1785812370660176726,-0.091219402,-0.99583082,0.4,0,0,0,0,-0.019299184,0.016837187,1.7601028,0.94532118,0.35916392,-0.37027756,0.30699828,0.44399834,-0.32835197,-1.0500641,0.55349914,0.20436709,nan,nan,0,-0.69972366,0.034610748,1.1262169,-3.1990204,-0.29986183,-0.14679619,nan,nan,0,0.48294815,-0.21178865,1.2735147,1.8803406,-0.068525923,-0.00044394195,nan,nan,0,1.1446009,0.47026825,0.13195515,-7.0573883,1.0623004,0.6050648,nan,nan,0,0.080563836,-0.16962095,1.2786144,4.841381,-0.16971808,nan,-1.9213211,8.1143452,1,-0.029523101,0.014397647,0.014591453,-3.7445195,-0.01476155,nan,-0.89666311,-2.0437896,1,-0.27178437,-0.57247114,0.89299488,1.3919449,-0.53589218,-0.58858834,nan,nan,0,1.8409705,-0.10651731,0.10740566,6.7643433,0.87048526,0.3982925,nan,nan,0,0.30259728,0.23863363,-0.1196804,0.70818329,0.46129864,0.30991001,nan,nan,0,-0.74354029,0.64648724,-5.7292829,-9.9389496,0.11822986,-0.00031063953,nan,nan,0,-0.76760077,-0.24650482,-1.890877,-7.4428598,-0.59380039,nan,-9.3190294,-12.29899,1,-0.50373536,-0.052760348,-1.1475198,-2.1554727,-0.25186768,nan,-4.2519403,-3.8923424,1,0,0.63699502,-0.012636,-0.002074,0.77076,0.94532118,0.35916392,-0.37027756,1.239639,1.84317,8.8930712
1785812370670204352,-0.1803617,-0.98360036,0.4,0,0,0,0,-0.009345542,0.020769378,1.7562002,0.91320131,0.42386116,-0.3476876,0.54244745,0.43977976,-0.4572382,-2.5641022,0.67122372,0.33607358,nan,nan,0,-0.59521949,0.044773579,0.96664333,-8.0830307,-0.24760975,-0.25367569,nan,nan,0,0.26199639,-0.19874907,1.2857895,1.929184,-0.17900181,-0.01923492,nan,nan,0,1.2631609,0.47295284,0.3651762,7.9853516,1.1215805,0.85127367,nan,nan,0,-0.079008147,-0.15299227,1.601087,7.4323706,-0.24950407,nan,-5.7795435,4.1849144,1,-0.060012035,0.017887883,0.90640775,-3.6854706,-0.030006018,nan,-2.7964286,-1.6789678,1,0.00017765909,-0.5638423,0.85003281,-1.1477432,-0.39991117,-0.62983665,nan,nan,0,1.8287816,-0.10325766,0.4572382,13.894997,0.8643908,0.67544974,nan,nan,0,0.39342746,0.24055099,0.29766464,1.2942581,0.50671373,0.38714296,nan,nan,0,-0.62592888,0.58071661,-6.0852537,-6.1782684,0.17703556,0.039814546,nan,nan,0,-0.57094634,-0.26716208,-2.6443838,-8.9457515,-0.49547317,nan,-4.0243124,-11.882387,1,-0.49526277,-0.065112895,-1.7625515,-2.846567,-0.24763139,nan,-2.8317274,-4.3431423,1,0,0.63853502,-0.010975,0.0030360001,0.769508,0.91320131,0.42386116,-0.3476876,-0.30204001,0.30960599,6.7388639
1785812370680139616,-0.26724253,-0.9636293,0.4,0,0,0,1,-0.00070701889,0.024966912,1.753125,0.87458785,0.35694239,-0.28766758,0.61762059,0.43460274,-0.56157398,-0.6593399,0.70881029,0.51385551,nan,nan,0,-0.49358848,0.052827358,0.69046021,-5.0061035,-0.19679424,-0.28536906,nan,nan,0,0.070639178,-0.18666935,1.1016674,2.6617813,-0.27468041,-0.084311842,nan,nan,0,1.2448026,0.48004723,0.92368126,17.753357,1.1124013,1.0346411,nan,nan,0,-0.10310316,-0.14048436,1.1716336,5.6675482,-0.26155158,nan,-5.9948031,-1.1832062,1,-0.061245676,0.035933988,2.0066606,-3.1372657,-0.030622838,nan,-5.0066957,-2.2439354,1,0.090619713,-0.55655575,0.63522339,-0.90354156,-0.35469014,-0.54914946,nan,nan,0,1.7170156,-0.09558773,0.90526962,24.102562,0.80850781,0.83707497,nan,nan,0,0.43395999,0.24879646,1.12008,0.75701904,0.52698,0.45737298,nan,nan,0,-0.53213775,0.52971077,-5.2260146,-30.647133,0.22393112,0.10753426,nan,nan,0,-0.52365243,-0.28143147,-0.27444675,-23.826587,-0.47182622,nan,-6.252146,-8.7223887,1,-0.51768893,-0.085905589,-1.5254455,-5.6117997,-0.25884447,nan,-2.8999981,-3.6892237,1,0,0.63974297,-0.0098200003,0.0077149998,0.76848698,0.87458785,0.35694239,-0.28766758,-3.648829,0.96747398,5.4256959
1785812370690279426,-0.35372353,-0.93535002,0.4,0,0,1,0,0.0020644167,0.024778649,1.7505683,-1.3940969,-0.80000122,-0.38968774,0.47029281,0.43095922,-0.25470257,-2.905983,0.6351464,0.64687036,nan,nan,0,0.50941348,0.055320263,0.021481514,-1.5384598,0.30470674,-0.25674073,nan,nan,0,-0.15601486,-0.18379307,-0.14422989,5.592186,-0.38800743,-0.17829177,nan,nan,0,1.3246429,0.49481249,1.8872566,31.721611,1.1523214,1.1192965,nan,nan,0,-0.071877897,-0.13407719,0.45443587,0.40368038,-0.24593895,nan,-4.5968155,-4.7454768,1,-0.038585626,0.067358156,2.8580982,-2.9121746,-0.019292813,nan,-6.8866763,-3.8939884,1,-1.2355682,-0.54926968,0.81934643,-5.0061035,-1.0177841,-0.44267022,nan,nan,0,3.9033818,-0.084658146,1.12008,33.040291,1.9016909,0.8742622,nan,nan,0,1.0101335,0.2549324,0.24856567,9.3040314,0.81506675,0.50608946,nan,nan,0,-0.69125903,0.48580027,-3.4645748,-38.9011,0.14437049,0.17340032,nan,nan,0,-1.1548419,-0.2646739,2.3544927,-17.321176,-0.78742095,nan,-21.827886,-7.1396458,1,-0.99396938,-0.095457744,-1.2019049,-4.0150952,-0.49698469,nan,-10.242951,-3.0400475,1,0,0.64073801,-0.0088499999,0.0087310001,0.767658,-1.3940969,-0.80000122,-0.38968774,1.180288,-6.4610438,16.738039
1785812370700618876,-0.43888274,-0.89854435,0.4,0,0,1,0,-0.01887528,0.024035423,1.7479836,-1.2574338,0.99432037,0.71205518,-0.090698004,0.43038416,0.03989315,-1.5384598,0.354651,0.68519955,nan,nan,0,0.052862555,0.053210735,-0.26084042,-7.8876648,0.076431277,-0.057526093,nan,nan,0,0.2650699,-0.19165468,-0.83162117,2.0756989,-0.17746505,-0.28513371,nan,nan,0,1.4562575,0.5185895,2.2493649,37.387058,1.2181287,1.1496417,nan,nan,0,-0.01130279,-0.13167193,-0.075624785,-3.1685607,-0.21565139,nan,-2.8258442,-5.6110486,1,0.027211066,0.089039026,2.4960143,-2.7656798,0.013605533,nan,-6.0070263,-5.7633136,1,0.58028686,-0.53833961,1.2428274,-9.255188,-0.10985657,-0.58697536,nan,nan,0,3.91504,-0.073728085,1.0709801,37.826618,1.90752,1.206586,nan,nan,0,1.9560785,0.24994707,-0.73342228,14.188034,1.2880393,0.62310372,nan,nan,0,-0.36542702,0.45953035,-2.3475637,-20.293037,0.30728649,0.18886719,nan,nan,0,-0.50396526,-0.23140576,3.7643726,-10.030428,-0.46198263,nan,-13.716749,-12.325436,1,-1.1285683,-0.10387393,-0.75860401,-3.8628872,-0.56428415,nan,-12.6744,-5.2486299,1,0,0.64160699,-0.015272,0.00047500001,0.76687998,-1.2574338,0.99432037,0.71205518,10.936714,-1.698784,37.540607
1785812370710364395,-0.51570448,-0.85676653,0.4,0,0,0,0,-0.01955686,0.033977363,1.7546058,0.0047572443,1.103397,0.39039312,0.52482104,0.43441105,0.53088665,-1.9780197,0.66241052,0.57926601,nan,nan,0,-0.77753949,0.051101685,-0.07671833,-13.455437,-0.33876975,0.094528079,nan,nan,0,-0.12000815,-0.19242144,0.40813828,-6.0805893,-0.37000407,-0.29386081,nan,nan,0,1.6272355,0.54140759,2.6360226,31.868134,1.3036178,1.1799633,nan,nan,0,-0.15058941,-0.1355422,-0.57566174,-3.3606934,-0.2852947,nan,-4.3778451,-4.5756136,1,0.13143441,0.10757706,1.2277462,-4.027243,0.065717205,nan,-3.0974149,-6.4237166,1,1.143396,-0.52338314,1.5374241,-9.987793,0.17169801,-0.53867102,nan,nan,0,3.4652379,-0.061456203,1.3655767,42.905983,1.6826189,1.6319773,nan,nan,0,1.6691073,0.24208498,-0.62908554,16.336998,1.1445537,0.89991465,nan,nan,0,-0.36106557,0.44169712,-1.8381586,-21.025642,0.30946722,0.22368406,nan,nan,0,-0.042384215,-0.19616375,3.6206834,-11.996163,-0.23119211,nan,-6.6570177,-16.192381,1,-1.0980467,-0.10981421,-0.64487135,-5.4598682,-0.54902333,nan,-12.208966,-9.117864,1,0,0.63897598,-0.019313,0.0033400001,0.76897597,0.0047572443,1.103397,0.39039312,-5.5608239,17.471436,8.3821917
1785812370720478038,-0.59125167,-0.80648711,0.4,0,0,0,0,-0.011548463,0.039030358,1.7502196,0.97963783,0.098743834,-1.4343833,1.4003258,0.44054699,0.6168108,0.95237732,1.1001629,0.54376648,nan,nan,0,-0.40790758,0.055128574,0.61067295,-12.820511,-0.15395379,-0.012068242,nan,nan,0,-0.38039923,-0.18475151,0.9482317,-9.0109863,-0.50019961,-0.30148266,nan,nan,0,1.3294765,0.57227945,3.2865887,23.369965,1.1547382,1.2336546,nan,nan,0,-0.094159991,-0.14375083,-0.86895766,-3.3059953,-0.25708,nan,-2.6630842,-3.7995169,1,-0.028502703,0.11113748,-0.22984854,-4.1336565,-0.014251351,nan,-3.4168921,-5.1270441,1,0.62073672,-0.50765944,1.5558357,-3.2478638,-0.089631641,-0.22422743,nan,nan,0,2.7767706,-0.044198036,1.868844,52.527473,1.3383853,1.7975545,nan,nan,0,0.046953499,0.24726248,1.0525675,18.876678,0.33347675,1.1103055,nan,nan,0,-0.24891114,0.4257822,-1.5190125,-10.671547,0.36554443,0.27426809,nan,nan,0,-0.2190702,-0.16491691,2.9065368,-13.709543,-0.3195351,nan,-9.7714418,-13.806887,1,-0.84055096,-0.11857452,-1.3108048,-7.9694101,-0.42027548,nan,-7.0848216,-11.582142,1,0,0.640692,-0.018679,0.0080749998,0.76752698,0.97963783,0.098743834,-1.4343833,-6.2883711,4.0922022,4.384079
1785812370730380380,-0.66050594,-0.75082082,0.4,0,0,0,0,-0.0032697478,0.039305114,1.7305673,0.66933722,0.1493277,-2.2236413,1.716944,0.44553232,0.40200138,8.5225906,1.258472,0.73650414,nan,nan,0,-0.2066983,0.063756943,0.91140652,-7.3504257,-0.053349149,-0.13891331,nan,nan,0,-0.57069677,-0.17669821,0.51247406,-4.8595886,-0.59534839,-0.37974921,nan,nan,0,1.0460358,0.60967064,3.924881,16.336998,1.0130179,1.2324848,nan,nan,0,-0.13661245,-0.15213991,-1.078522,-2.5846202,-0.27830622,nan,-2.798038,-3.2149101,1,-0.056192163,0.096854472,-1.4618048,-3.1727607,-0.028096082,nan,-1.5558094,-3.4421712,1,0.40969804,-0.49366188,1.3594389,8.9621506,-0.19515098,-0.037528141,nan,nan,0,2.8534799,-0.023872852,2.0591049,63.956043,1.3767399,1.669198,nan,nan,0,-0.40352371,0.26451969,1.7645092,23.321121,0.10823814,0.9139765,nan,nan,0,-0.11338529,0.41063356,-1.3226147,-5.7387085,0.43330736,0.32236129,nan,nan,0,-0.12496459,-0.14399568,2.1480794,-11.126958,-0.2724823,nan,-7.7191507,-10.698264,1,-0.9174363,-0.14068971,-2.0822428,-10.63072,-0.45871815,nan,-6.417489,-10.522377,1,0,0.64827299,-0.01602,0.011498,0.76115197,0.66933722,0.1493277,-2.2236413,4.1169419,-1.625749,1.927929
1785812370740469173,-0.72569879,-0.68801255,0.4,0,0,0,0,0.00052106864,0.04297701,1.7100765,0.75718182,0.34874829,-1.7689828,1.6706191,0.44764137,0.17491627,12.91819,1.2353096,1.0143919,nan,nan,0,-0.28941435,0.072002411,0.78252125,-6.86203,-0.094707173,-0.14457283,nan,nan,0,-0.6600064,-0.17899942,-0.48178768,-5.0549469,-0.6400032,-0.48932348,nan,nan,0,0.96230102,0.65319824,4.5263491,10.28083,0.97115051,1.1476089,nan,nan,0,-0.18990475,-0.1627641,-1.262363,-2.3921424,-0.30495237,nan,-3.083045,-2.7267677,1,0.0036695525,0.078291399,-2.2492801,-2.3397593,0.0018347763,nan,1.0802215,-1.9838593,1,0.65505171,-0.4817729,1.0832548,19.658119,-0.072474146,-0.051854121,nan,nan,0,2.6881919,-0.0033555031,2.0161428,64.200241,1.2940959,1.4869422,nan,nan,0,-0.035226054,0.27238178,0.13809204,22.490845,0.29238697,0.50677059,nan,nan,0,-0.062295377,0.40047121,-1.0587053,-7.0573883,0.45885231,0.37749353,nan,nan,0,-0.10832357,-0.1210529,2.2855144,-11.447575,-0.26416179,nan,-8.4370825,-8.8475463,1,-0.96056068,-0.15594587,-1.5193822,-12.257871,-0.48028034,nan,-7.4509606,-8.1226337,1,0,0.65604103,-0.016043,0.014296,0.75441802,0.75718182,0.34874829,-1.7689828,1.060272,-2.360389,3.944165
1785812370750721188,-0.78585126,-0.61841555,0.4,0,0,0,0,0.011566267,0.044689584,1.695732,1.3080311,0.010272467,-1.0994679,1.5781001,0.44898367,0.15036774,17.948715,1.18905,1.1948737,nan,nan,0,-0.12248562,0.077754498,0.58612347,-4.7619019,-0.011242808,-0.11418245,nan,nan,0,-0.3901118,-0.18705273,-1.0341558,-5.8363876,-0.5050559,-0.58254844,nan,nan,0,0.88577688,0.70113564,4.9191437,-1.489624,0.93288844,1.046798,nan,nan,0,-0.21400125,-0.17762251,-1.4877746,-2.2486492,-0.31700063,nan,-2.6465723,-2.5649603,1,-0.058579762,0.058765154,-2.7485341,-1.7271571,-0.029289881,nan,1.48115,-0.21179271,1,0.9634279,-0.47429466,0.77638435,17.606834,0.081713951,-0.085799876,nan,nan,0,1.1841955,0.013326645,1.7829208,62.197803,0.54209776,1.3595363,nan,nan,0,-0.12844321,0.26010942,-1.8872566,16.971916,0.24577839,0.27073668,nan,nan,0,-0.025635898,0.3926096,-0.68432236,-3.1990204,0.47718205,0.42681972,nan,nan,0,0.054957937,-0.098445514,2.7564836,-10.293123,-0.18252103,nan,-7.0773685,-8.3102929,1,-0.83073783,-0.16131562,-0.086402402,-11.335236,-0.41536891,nan,-7.4919952,-7.19836,1,0,0.66150397,-0.012929,0.019117,0.74958497,1.3080311,0.010272467,-1.0994679,-3.428333,4.7475109,8.1772738
1785812370760308115,-0.83609368,-0.5485867,0.4,0,0,0,0,0.023649528,0.041927076,1.6875974,1.1011014,-0.5382591,-0.47088042,1.2775818,0.45147657,0.30993938,16.336998,1.0387909,1.2433621,nan,nan,0,0.18493041,0.083124161,0.49406242,-9.8901062,0.14246521,-0.069654513,nan,nan,0,-0.24443176,-0.20757008,-2.1879911,-4.175827,-0.43221588,-0.5895208,nan,nan,0,0.81260675,0.75156641,5.0234795,-5.3479843,0.89630338,0.97238206,nan,nan,0,-0.18873543,-0.19450088,-1.6889495,-1.8785885,-0.30436771,nan,-1.3119149,-2.4360107,1,-0.11094201,0.026751104,-2.912307,-0.26229171,-0.055471003,nan,1.9017973,1.3083857,1,0.33087456,-0.46777534,0.5247488,13.162392,-0.23456272,-0.038049048,nan,nan,0,0.77061403,0.030200958,1.4760504,47.301586,0.33530701,1.0510423,nan,nan,0,-0.1168584,0.22962093,-2.9244814,11.404152,0.2515708,0.20881895,nan,nan,0,-0.22286037,0.387815,-0.34676456,0.56166077,0.37856982,0.4603732,nan,nan,0,-0.27520037,-0.065982764,2.9653304,-7.412879,-0.34760018,nan,-14.304605,-8.1863216,1,-0.61130178,-0.14898392,1.3998222,-9.4475639,-0.30565089,nan,-6.7997424,-7.6318197,1,0,0.664621,-0.0078039998,0.022763999,0.74679202,1.1011014,-0.5382591,-0.47088042,-1.843897,-0.57029301,11.224878
1785812370770211941,-0.8814951,-0.47219317,0.4,0,0,0,0,0.036165972,0.036977855,1.6883251,1.2151521,-0.34933812,0.56260875,0.98164284,0.45703745,0.68432236,14.383392,0.89082142,1.1791158,nan,nan,0,0.086878061,0.087534428,0.40813828,-4.8107452,0.093439031,0.019919745,nan,nan,0,-0.025838487,-0.23000479,-2.1634417,-3.6874237,-0.32291924,-0.52556661,nan,nan,0,0.78939271,0.80506468,4.7104712,-14.969475,0.88469635,0.92284157,nan,nan,0,-0.21649879,-0.21120314,-1.8669264,-2.0272766,-0.3182494,nan,-0.94622952,-1.8617092,1,-0.10719777,-0.0035614434,-2.8757943,1.0697821,-0.053598884,nan,2.8125682,2.1592918,1,0.12787774,-0.4629817,0.46951294,11.648354,-0.33606113,-0.070458441,nan,nan,0,0.39027193,0.045540333,1.5619736,32.25885,0.14513597,0.65698771,nan,nan,0,0.2609196,0.20354319,-2.3659763,8.7179489,0.4404598,0.21431706,nan,nan,0,-0.39148206,0.38570595,-0.16264248,5.0061035,0.29425897,0.44455339,nan,nan,0,-0.37466305,-0.043835633,2.2156883,-4.4724953,-0.39733153,nan,-15.695889,-10.165994,1,-0.61727792,-0.13252288,2.2100453,-8.9794902,-0.30863896,nan,-8.5985502,-7.9747552,1,0,0.66438502,-0.001805,0.025792999,0.746943,1.2151521,-0.34933812,0.56260875,7.8177681,1.486549,11.561077
