timestamp_ns,phase_sin,phase_cos,cycle_time,smoothed_speed,active_stage,cmd_linear_x,cmd_linear_y,cmd_angular_z,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z
1787641212006262508,0.108119,0.994138,0.58,0,0,0,0,0,0.0101704,-0.02805,1.6818,0.00344022,-0.00152929,-0.000413451,-0.250384,0.394527,0.00306892,2.02686,0.274808,0.394248,nan,nan,0,-0.554716,0.0488005,0.00920582,0.512817,-0.227358,0.0481572,nan,nan,0,-0.614499,-0.309773,0.00920582,-0.0732574,-0.617249,-0.310489,nan,nan,0,-0.531376,0.526259,-0.00306892,-10.9646,0.224312,0.525556,nan,nan,0,0.353106,-0.207425,0.00191376,-3.36637,-0.0334468,nan,6.08637,0.014178,1,0.260461,0.00235699,1.21904e-06,-2.21892,0.13023,nan,3.8362,0.00893628,1,-0.417417,-0.393376,0.00306892,-2.0757,-0.608708,-0.393878,nan,nan,0,0.54053,-0.0432396,0.00306892,-1.88034,0.220265,-0.0426258,nan,nan,0,0.350233,0.309198,0.00920582,0.512817,0.485117,0.309608,nan,nan,0,0.238674,0.526259,-0.00306892,-11.16,0.609337,0.526453,nan,nan,0,0.693867,-0.207004,1.2405e-06,-2.59081,0.136933,nan,12.0378,0.0280416,1,0.162732,0.0019653,-0.00314028,-0.215809,0.0813659,nan,2.38673,0.00555979,1,0,0.666663,0.013842,-0.005562,0.745209,0.00344022,-0.00152929,-0.000413451,0.364397,0.091458,9.73417
1787641212015865976,0.21497,0.976621,0.58,0,0,0,0,0,0.0101983,-0.0280572,1.68181,0.0031762,-0.00132224,-0.00125833,-0.48716,0.394527,0.00306892,0.805862,0.15642,0.355086,nan,nan,0,-1.10877,0.0488005,0.00306892,0.415138,-0.504383,-0.042188,nan,nan,0,-0.490925,-0.309773,0.0153437,-0.170937,-0.555462,-0.410218,nan,nan,0,-0.11892,0.526259,0.0276184,-5.25031,0.43054,0.42796,nan,nan,0,0.233826,-0.207425,0.0133999,-1.13523,-0.0930869,nan,3.98174,1.98732,1,0.365835,0.00235699,0.0188464,-0.668034,0.182918,nan,5.38855,1.25947,1,-0.577765,-0.393376,0.00306892,-1.14774,-0.688882,-0.464007,nan,nan,0,0.133468,-0.0432396,0.00920582,-0.561661,0.0167341,0.0424898,nan,nan,0,-0.0841618,0.309198,0.00920582,0.415138,0.267919,0.366242,nan,nan,0,0.529704,0.526259,0.00920582,-4.81075,0.754852,0.553777,nan,nan,0,0.122197,-0.207004,0.0114565,-1.21703,-0.148901,nan,2.0164,3.91472,1,0.0303042,0.0019653,-0.00315169,-0.239133,0.0151521,nan,0.400331,0.775779,1,0,0.666662,0.013854,-0.005554,0.74521,0.0031762,-0.00132224,-0.00125833,0.395593,0.061882,9.7377
1787641212025771648,0.319302,0.947653,0.58,0,0,0,0,0,0.0101933,-0.0280697,1.68181,-0.00105214,0.0018779,0.00193574,0.0217062,0.394335,-0.0153437,-0.708183,0.410853,0.267995,nan,nan,0,-1.86259,0.0488005,-0.00920582,-3.19902,-0.881295,-0.246606,nan,nan,0,-0.689367,-0.310348,-0.14423,-3.10134,-0.654683,-0.516816,nan,nan,0,-0.132854,0.527218,0.107406,-12.8694,0.423573,0.370766,nan,nan,0,0.208222,-0.207425,0.204858,1.01759,-0.105889,nan,3.24648,3.77666,1,0.59108,0.00706459,0.339202,0.739704,0.29554,nan,8.14546,3.29145,1,-0.813598,-0.393376,0.00306892,-1.92918,-0.806799,-0.57887,nan,nan,0,-0.00520264,-0.0430479,0.0398932,2.66178,-0.0526013,0.0845741,nan,nan,0,0.0761426,0.30939,0.0644436,1.5873,0.348071,0.36822,nan,nan,0,0.852237,0.527793,0.205604,-1.68498,0.916119,0.63558,nan,nan,0,-0.304737,-0.206972,0.171802,2.74875,-0.362368,nan,-5.69657,5.57083,1,-0.000642899,0.000396677,0.0343231,0.836746,-0.00032145,nan,-0.0730284,1.10783,1,0,0.666661,0.013857,-0.00556,0.74521,-0.00105214,0.0018779,0.00193574,0.394228,0.087822,9.7575
1787641212035830564,0.419889,0.907575,0.58,0,0,0,0,0,0.0101917,-0.027996,1.68181,0.00258073,0.0115807,0.00470766,0.171491,0.394144,-0.0276184,-2.71062,0.485746,0.274685,nan,nan,0,-2.1008,0.0482249,-0.0889931,-11.5507,-1.0004,-0.546534,nan,nan,0,-0.639705,-0.315142,-0.567711,-5.25031,-0.629853,-0.594069,nan,nan,0,-0.266372,0.527602,-0.00920582,-13.6508,0.356814,0.383929,nan,nan,0,0.325342,-0.203302,0.476348,2.85891,-0.0473289,nan,4.74453,3.97846,1,0.759056,0.0126906,0.80955,2.62745,0.379528,nan,9.7908,5.58601,1,-0.668895,-0.393568,-0.0398932,-4.17583,-0.734447,-0.699335,nan,nan,0,0.00251463,-0.0422807,0.0889931,2.75946,-0.0487427,0.038777,nan,nan,0,0.109114,0.310732,0.168778,1.3431,0.364557,0.345309,nan,nan,0,1.09488,0.531245,0.395864,4.17583,1.03744,0.767126,nan,nan,0,-0.102525,-0.202814,0.512823,4.08816,-0.261263,nan,-2.81495,1.62747,1,-0.0443434,0.00216745,0.199682,0.648309,-0.0221717,nan,-1.0297,0.661034,1,0,0.66666,0.013829,-0.005536,0.745213,0.00258073,0.0115807,0.00470766,0.034524,0.120173,9.35351
1787641212045793602,0.515554,0.856857,0.58,0,0,0,0,0,0.0104307,-0.0280524,1.68191,0.0455582,-0.0311247,0.0195687,0.205721,0.39376,-0.0521679,-2.51526,0.502861,0.36794,nan,nan,0,-2.163,0.0459242,-0.303802,-22.0513,-1.0315,-0.823616,nan,nan,0,-0.752566,-0.322428,-0.76411,-6.76434,-0.686283,-0.634846,nan,nan,0,-0.27888,0.52741,-0.00920582,-14.6764,0.35056,0.384965,nan,nan,0,0.320054,-0.195024,0.813323,2.94267,-0.049973,nan,3.85678,3.9943,1,0.868879,0.0237141,1.64991,4.50055,0.43444,nan,9.84691,7.69447,1,-0.755314,-0.394719,-0.14423,-6.61783,-0.777657,-0.758263,nan,nan,0,0.274181,-0.0411305,0.138092,2.27106,0.0870907,-0.0159059,nan,nan,0,0.159016,0.312074,0.107406,0.952377,0.389508,0.346518,nan,nan,0,1.13596,0.537381,0.745697,13.3577,1.05798,0.912218,nan,nan,0,-0.227353,-0.196544,0.675189,1.41753,-0.323676,nan,-5.46243,-2.152,1,-0.0352005,0.0053024,0.410984,0.0736748,-0.0176002,nan,-1.30356,-0.188831,1,0,0.666619,0.01393,-0.005465,0.745247,0.0455582,-0.0311247,0.0195687,-0.09387,0.42827,9.05466
1787641212055781413,0.605174,0.796093,0.58,0,0,0,0,0,0.0111667,-0.0285783,1.68221,0.0759101,-0.0502283,0.0634165,-0.0247852,0.393185,-0.0337563,-1.63614,0.387607,0.454093,nan,nan,0,-2.19049,0.0411305,-0.537024,-31.4286,-1.04525,-0.988478,nan,nan,0,-0.689452,-0.329524,-0.592261,-9.59707,-0.654726,-0.660595,nan,nan,0,-0.321652,0.52741,0.0214815,-14.823,0.329174,0.369236,nan,nan,0,0.370043,-0.184586,1.16323,2.52804,-0.0249786,nan,3.8414,3.9141,1,0.931276,0.0475181,2.82321,6.12361,0.465638,nan,8.30878,8.81741,1,-0.849647,-0.397212,-0.297665,-6.71551,-0.824823,-0.77502,nan,nan,0,0.1761,-0.0397882,0.131955,1.00122,0.0380501,-0.00134015,nan,nan,0,0.2868,0.313416,0.150368,0.708183,0.4534,0.363985,nan,nan,0,1.32583,0.548311,1.2551,19.8046,1.15292,1.01625,nan,nan,0,-0.233078,-0.192284,0.439639,-0.633203,-0.326539,nan,-5.35838,-4.31281,1,-0.0180512,0.00940169,0.663955,-0.456449,-0.00902558,nan,-1.54875,-1.00666,1,0,0.666502,0.014372,-0.005364,0.745344,0.0759101,-0.0502283,0.0634165,0.100024,-0.966388,9.67822
1787641212065974819,0.687699,0.725995,0.58,0,0,0,0,0,0.0111839,-0.0290918,1.68327,0.0954416,-0.11818,0.13749,0.241567,0.393568,0.0644436,-0.268623,0.520784,0.461944,nan,nan,0,-2.23736,0.0344191,-0.721148,-37.4847,-1.06868,-1.05437,nan,nan,0,-0.720751,-0.330866,0.0828552,-12.6252,-0.670376,-0.669311,nan,nan,0,-0.336171,0.527602,0.00920582,-15.9463,0.321914,0.349212,nan,nan,0,0.279521,-0.174028,1.30869,4.80408,-0.0702394,nan,1.66957,3.68297,1,1.00008,0.082452,2.94556,10.3902,0.500039,nan,8.10926,8.57055,1,-0.825906,-0.401238,-0.457238,-7.00854,-0.812953,-0.795721,nan,nan,0,0.177705,-0.0386376,0.131955,0.805862,0.0388527,0.0299021,nan,nan,0,0.321955,0.315526,0.248566,0.708183,0.470977,0.401667,nan,nan,0,1.13216,0.564801,1.82588,22.3932,1.05608,1.09284,nan,nan,0,-0.248464,-0.19011,0.0518162,-4.27396,-0.334232,nan,-5.12199,-5.31419,1,-0.0156735,0.0168153,0.60925,-1.75937,-0.00783677,nan,-1.65344,-1.54501,1,0,0.666104,0.014572,-0.005521,0.745696,0.0954416,-0.11818,0.13749,0.822149,-1.44851,9.45582
1787641212075856044,0.762162,0.647386,0.58,0,0,0,0,0,0.0117664,-0.0313929,1.68497,0.142965,-0.317615,0.237206,0.429628,0.39491,0.174916,-0.610504,0.614814,0.470714,nan,nan,0,-2.28788,0.0269408,-0.721148,-42.8571,-1.09394,-1.07359,nan,nan,0,-0.681185,-0.329524,0.138092,-12.3321,-0.650593,-0.669279,nan,nan,0,-0.360721,0.52741,-0.0153437,-17.7534,0.30964,0.332056,nan,nan,0,0.0903136,-0.163492,0.809387,6.46199,-0.164843,nan,-1.26137,2.94665,1,1.05493,0.097776,1.04687,11.3062,0.527466,nan,11.3204,8.38646,1,-0.685015,-0.406799,-0.604536,-7.00854,-0.742507,-0.811099,nan,nan,0,0.221442,-0.0371037,0.174916,0.854698,0.060721,0.0418409,nan,nan,0,0.34373,0.319169,0.444963,1.00122,0.481865,0.442121,nan,nan,0,1.0003,0.586853,2.35984,23.8095,0.990149,1.10947,nan,nan,0,-0.291874,-0.192111,-0.328976,-3.59831,-0.355937,nan,-5.24044,-5.38906,1,0.00954595,0.0205353,0.258277,-1.15753,0.00477298,nan,-0.860286,-1.71599,1,0,0.665446,0.015629,-0.006057,0.746257,0.142965,-0.317615,0.237206,0.450791,-1.45286,10.9505
1787641212085780301,0.827689,0.561187,0.58,0,0,0,0,0,0.0134816,-0.0341436,1.68723,0.343474,-0.249305,0.182536,0.337315,0.39702,0.21174,1.00122,0.568658,0.528054,nan,nan,0,-2.47026,0.0206132,-0.561574,-46.3736,-1.18513,-1.08428,nan,nan,0,-0.780249,-0.327414,0.21174,-12.5275,-0.700125,-0.663491,nan,nan,0,-0.356806,0.527027,-0.0583057,-18.2906,0.311597,0.318884,nan,nan,0,0.123834,-0.161467,0.16986,4.59151,-0.148083,nan,0.213656,1.32179,1,1.08204,0.0982711,-0.578099,10.1238,0.541019,nan,14.1496,9.8196,1,-0.683963,-0.414085,-0.757972,-6.2271,-0.741981,-0.792833,nan,nan,0,0.155961,-0.0349946,0.199466,2.02686,0.0279804,0.0503114,nan,nan,0,0.327042,0.326455,0.874582,0.561661,0.473521,0.469736,nan,nan,0,0.950393,0.613506,2.7956,17.6068,0.965196,1.06565,nan,nan,0,-0.265521,-0.198288,-0.682494,-4.18215,-0.342761,nan,-4.03281,-5.16538,1,0.00345858,0.0199766,-0.0786814,-1.13084,0.00172929,nan,-0.429396,-1.38341,1,0,0.664568,0.017233,-0.006313,0.747001,0.343474,-0.249305,0.182536,-1.25208,-0.749516,11.502
1787641212095912819,0.883512,0.468408,0.58,0,0,0,0,0,0.0158208,-0.0366956,1.68844,0.0772008,-0.268733,0.0804737,0.359028,0.399129,0.21174,3.44322,0.579514,0.569845,nan,nan,0,-2.00139,0.0162029,-0.402001,-46.3248,-0.950693,-1.12077,nan,nan,0,-0.720209,-0.326072,0.0705805,-11.16,-0.670105,-0.671762,nan,nan,0,-0.345298,0.526259,-0.0889931,-19.7558,0.317351,0.311765,nan,nan,0,0.0652106,-0.161555,-0.377229,3.6571,-0.177395,nan,0.0114537,0.31211,1,1.04748,0.0829744,-1.38252,10.818,0.523739,nan,15.2967,12.347,1,-0.667148,-0.422714,-0.929819,-4.0293,-0.733574,-0.763354,nan,nan,0,0.165092,-0.0336523,0.101268,6.81319,0.0325458,0.0468687,nan,nan,0,0.225517,0.336618,1.01574,1.0989,0.422758,0.479611,nan,nan,0,0.842468,0.643803,3.09633,14.5788,0.911234,1.00947,nan,nan,0,-0.284404,-0.206637,-1.0118,-3.77578,-0.352202,nan,-3.57709,-4.59425,1,0.00508049,0.0176495,-0.418969,-0.790244,0.00254024,nan,0.175174,-0.794198,1,0,0.664071,0.018967,-0.006276,0.747402,0.0772008,-0.268733,0.0804737,3.1134,-1.55359,8.85081
