timestamp_ns,phase_sin,phase_cos,cmd_linear_x,cmd_linear_y,cmd_angular_z,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z
1786071546163157828,0,1,0,0,0,-0.00844138,0.0319352,2.31708,0.00275352,0.00300876,0.0024207,-0.572899,0.395294,0.00920582,1.39194,0.11355,0.394637,nan,nan,0,0.514144,0.0443902,0.00920582,1.88034,0.307072,0.0450021,nan,nan,0,0.0891093,-0.313033,0.00920582,1.00122,-0.265445,-0.312922,nan,nan,0,-0.40176,0.507468,0.00306892,-5.29915,0.28912,0.506959,nan,nan,0,0.296306,-0.213635,0.0038322,4.57566,-0.0618468,nan,5.30683,0.012362,1,-0.0360791,0.00263357,-0.00314269,-1.00156,-0.0180395,nan,-0.615479,-0.00143373,1,0.673957,-0.399512,0.00306892,-0.0244217,-0.0630216,-0.398728,nan,nan,0,0.477419,-0.0472665,0.00306892,-0.561661,0.18871,-0.0467168,nan,nan,0,0.161033,0.306897,0.00920582,1.0989,0.390516,0.307091,nan,nan,0,-0.245674,0.513028,0.00306892,-6.61783,0.367163,0.512688,nan,nan,0,0.496884,-0.21109,0.00191221,0.587919,0.0384418,nan,8.73076,0.020338,1,-0.0185458,-0.000595699,-0.00628553,-0.572224,-0.00927291,nan,-0.250888,-0.000584434,1,0,0.400563,-0.01632,0.002531,0.91612,0.00275352,0.00300876,0.0024207,-0.549012,0.14239,9.7355
1786071546172738748,0,1,0,0,0,-0.00842513,0.0319424,2.31706,-0.000665529,-0.00302801,-0.00406121,-0.130435,0.395102,0.00306892,0.903542,0.334783,0.303639,nan,nan,0,0.200839,0.0443902,0.00920582,1.68498,0.150419,0.12996,nan,nan,0,0.0936319,-0.313033,-0.0153437,0.512817,-0.263184,-0.29746,nan,nan,0,-0.479042,0.507468,0.00920582,-3.49207,0.250479,0.435947,nan,nan,0,0.18471,-0.213635,-0.00383287,2.19002,-0.117645,nan,3.36539,1.73305,1,-0.0355796,0.00263357,-0.0031448,-0.310088,-0.0177898,nan,-0.607984,-0.201695,1,0.366223,-0.399512,0.00306892,0.170937,-0.216888,-0.28979,nan,nan,0,0.311093,-0.0472665,0.00920582,-1.05006,0.105547,0.0297376,nan,nan,0,0.0444544,0.306897,0.00306892,0.708183,0.332227,0.334116,nan,nan,0,-0.217326,0.513028,0.00306892,-3.7851,0.381337,0.465343,nan,nan,0,0.486243,-0.21109,7.44286e-07,0.62726,0.0331215,nan,8.54742,2.85605,1,-0.0747641,-0.000595699,-0.00314246,-0.357578,-0.0373821,nan,-1.09888,-0.0855901,1,0,0.40057,-0.01632,0.00254,0.916117,-0.000665529,-0.00302801,-0.00406121,-0.559637,0.12373,9.75111
1786071546182592333,0,1,0,0,0,-0.00843672,0.0319286,2.31705,-0.0011963,0.000361091,0.000932791,0.012177,0.395102,-0.0153437,-1.78266,0.406089,0.259809,nan,nan,0,0.226563,0.0443902,0.00306892,3.10134,0.163281,0.187124,nan,nan,0,0.111176,-0.313416,-0.0276184,0.757019,-0.254412,-0.277136,nan,nan,0,-0.4877,0.507659,0.0153437,-8.18071,0.24615,0.333599,nan,nan,0,0.235023,-0.213656,-0.199293,2.50275,-0.0924885,nan,4.53981,3.31972,1,-0.0068095,0.00125848,0.141464,-0.500639,-0.00340475,nan,-0.352093,-0.470974,1,0.371318,-0.399512,0.0214815,2.66178,-0.214341,-0.201395,nan,nan,0,0.203207,-0.0472665,0.0214815,2.17339,0.0516034,0.0996348,nan,nan,0,0.0102103,0.306705,0.00920582,1.05006,0.315105,0.349529,nan,nan,0,-0.154244,0.513604,0.0644426,-6.27595,0.412878,0.410039,nan,nan,0,0.621937,-0.211087,0.0229252,3.05862,0.100968,nan,10.8876,6.39201,1,-0.084003,-0.000595699,0.0219823,-0.500081,-0.0420015,nan,-1.27515,-0.46621,1,0,0.400574,-0.016316,0.002532,0.916115,-0.0011963,0.000361091,0.000932791,-0.542816,0.159883,9.74214
1786071546192595240,0,1,0,0,0,-0.00844626,0.0319462,2.31707,-0.0022583,-0.00233364,4.24813e-05,-0.0194551,0.394719,-0.0583057,-2.0757,0.390272,0.309316,nan,nan,0,0.352567,0.0445819,0.0398932,4.42002,0.226284,0.187251,nan,nan,0,0.22733,-0.313224,0.0276184,1.14774,-0.196335,-0.262312,nan,nan,0,-0.448317,0.507084,-0.113543,-15.0183,0.265842,0.266293,nan,nan,0,0.233057,-0.215742,-0.207073,2.81406,-0.0934717,nan,4.59007,4.17245,1,-0.0217154,0.00305338,0.198179,-0.547929,-0.0108577,nan,-0.7146,-0.574805,1,0.586305,-0.399129,0.046031,4.51771,-0.106847,-0.186447,nan,nan,0,0.319527,-0.0468831,0.0644436,4.0293,0.109763,0.102149,nan,nan,0,0.0156106,0.306897,0.0337563,1.53846,0.317805,0.339174,nan,nan,0,-0.130212,0.513988,0.0276184,-8.86447,0.424894,0.392701,nan,nan,0,0.636738,-0.209027,0.194777,5.80663,0.108369,nan,10.8167,9.03791,1,-0.095703,0.00156844,0.0846494,-0.642224,-0.0478515,nan,-1.60957,-0.966616,1,0,0.400565,-0.016326,0.002531,0.916119,-0.0022583,-0.00233364,4.24813e-05,-0.582268,0.169462,9.56098
1786071546202744171,0,1,0,0,0,-0.00845002,0.0317265,2.31698,-0.00723572,-0.0345624,-0.0183736,0.00635782,0.393568,-0.113543,-1.68498,0.403179,0.36402,nan,nan,0,0.237769,0.045157,0.0767183,5.34798,0.168884,0.195817,nan,nan,0,0.198886,-0.312841,0.0583057,1.63614,-0.210557,-0.235939,nan,nan,0,-0.464325,0.504975,-0.26084,-18.8767,0.257838,0.246356,nan,nan,0,0.183672,-0.217825,-0.0959203,3.82821,-0.118164,nan,3.632,4.58536,1,-0.0298917,0.0064232,0.204565,-0.54763,-0.0149459,nan,-0.947919,-0.641516,1,0.540094,-0.398362,0.09513,5.10378,-0.129953,-0.161654,nan,nan,0,0.282879,-0.0457325,0.138092,4.22466,0.0914396,0.0966923,nan,nan,0,-0.000120915,0.306897,-0.00306892,1.14774,0.30994,0.325633,nan,nan,0,-0.0532869,0.513412,-0.0705805,-10.6715,0.463357,0.40244,nan,nan,0,0.687891,-0.204882,0.475028,7.89377,0.133945,nan,11.1464,10.4871,1,-0.0906923,0.00353699,0.0431916,-0.807081,-0.0453461,nan,-1.53128,-1.37734,1,0,0.400608,-0.016226,0.002486,0.916102,-0.00723572,-0.0345624,-0.0183736,-0.112884,0.190066,9.32137
1786071546212420560,0,1,0,0,0,-0.00838267,0.0313245,2.31664,0.00479358,-0.00765751,-0.0517598,-0.0214877,0.392225,-0.156505,0.0244217,0.389256,0.394462,nan,nan,0,0.219397,0.0461159,0.0889931,5.68987,0.159699,0.194242,nan,nan,0,0.22885,-0.31169,0.131955,2.02686,-0.195575,-0.214563,nan,nan,0,-0.425375,0.500757,-0.438826,-18.7302,0.277312,0.248563,nan,nan,0,0.24611,-0.217832,0.0594712,3.78899,-0.0869451,nan,4.49185,4.3488,1,0.0285117,0.0079967,0.132177,-0.666725,0.0142559,nan,-0.0104908,-0.772151,1,0.363606,-0.397019,0.14423,5.83639,-0.218197,-0.136289,nan,nan,0,0.154667,-0.0438147,0.199466,4.32234,0.0273337,0.0957046,nan,nan,0,-0.0889218,0.306897,0.00920582,0.854698,0.265539,0.31581,nan,nan,0,-0.0312975,0.512453,-0.113543,-9.35287,0.474351,0.428436,nan,nan,0,0.627513,-0.200686,0.7186,9.74834,0.103756,nan,9.57757,10.9851,1,-0.126952,-0.000570949,-0.10237,-1.11314,-0.0634758,nan,-1.73359,-1.53893,1,0,0.400764,-0.016028,0.002439,0.916037,0.00479358,-0.00765751,-0.0517598,0.153403,0.407194,9.96447
1786071546222342464,0,1,0,0,0,-0.00800019,0.0313651,2.31593,0.044022,0.0526535,-0.0977782,-0.109028,0.390308,-0.21174,1.39194,0.345486,0.401542,nan,nan,0,0.265982,0.0468826,0.0889931,6.12943,0.182991,0.178407,nan,nan,0,0.193149,-0.309198,0.297665,2.12454,-0.213425,-0.202549,nan,nan,0,-0.389011,0.495579,-0.537024,-18.5348,0.295494,0.260058,nan,nan,0,0.283447,-0.217829,0.118953,4.21859,-0.0682764,nan,5.05593,4.1811,1,0.00648468,0.0111427,0.129038,-0.738355,0.00324234,nan,-0.430568,-0.585353,1,0.381248,-0.395485,0.181053,6.42247,-0.209376,-0.155681,nan,nan,0,0.143846,-0.0417056,0.230153,4.37119,0.021923,0.0724864,nan,nan,0,-0.114534,0.306513,-0.0398932,0.708183,0.252733,0.296044,nan,nan,0,-0.0354148,0.511302,-0.125817,-6.91087,0.472293,0.455574,nan,nan,0,0.649999,-0.192461,0.665988,12.0097,0.114999,nan,9.76212,10.5634,1,-0.153624,0.000415585,-0.162325,-1.56217,-0.0768119,nan,-2.07334,-1.61345,1,0,0.401093,-0.015969,0.002628,0.915894,0.044022,0.0526535,-0.0977782,-0.507163,0.647318,11.3117
1786071546232410334,0,1,0,0,0,-0.00742258,0.0321068,2.31473,0.0511546,0.0957714,-0.139513,-0.19886,0.387815,-0.254703,1.73382,0.30057,0.382854,nan,nan,0,0.27083,0.0476499,0.046031,6.27595,0.185415,0.172902,nan,nan,0,0.154506,-0.305554,0.389727,1.88034,-0.232747,-0.202035,nan,nan,0,-0.363743,0.489635,-0.616811,-16.7766,0.308129,0.277319,nan,nan,0,0.317446,-0.215765,0.124656,4.22048,-0.0512768,nan,5.57012,4.44655,1,0.00189719,0.0107183,0.132136,-0.595825,0.000948597,nan,-0.491294,-0.380676,1,0.404728,-0.393568,0.199466,5.9829,-0.197636,-0.188364,nan,nan,0,0.130508,-0.0392127,0.248566,3.5409,0.0152538,0.0427698,nan,nan,0,-0.12588,0.305747,-0.113543,0.317459,0.24706,0.271994,nan,nan,0,-0.00851841,0.510152,-0.107406,-5.25031,0.485741,0.47081,nan,nan,0,0.70741,-0.186309,0.368818,11.6307,0.143705,nan,10.9973,10.0397,1,-0.143933,0.00177999,-0.179892,-1.60951,-0.0719665,nan,-1.94256,-1.77846,1,0,0.401642,-0.016191,0.003051,0.915648,0.0511546,0.0957714,-0.139513,-1.50097,0.685167,11.7955
1786071546242393519,0,1,0,0,0,-0.00745949,0.0336124,2.31314,0.0114409,0.140452,-0.159149,-0.310665,0.385131,-0.303802,2.02686,0.244667,0.345113,nan,nan,0,0.232822,0.0476499,-0.00306892,5.34798,0.166411,0.177287,nan,nan,0,0.152879,-0.301911,0.414276,1.97802,-0.233561,-0.213822,nan,nan,0,-0.307209,0.483882,-0.629086,-15.0672,0.336395,0.294669,nan,nan,0,0.414307,-0.213697,0.208951,4.02686,-0.00284655,nan,7.06633,4.9598,1,0.00521263,0.0118659,0.16984,-0.429407,0.00260632,nan,-0.532548,-0.381271,1,0.379497,-0.391651,0.21174,5.78754,-0.210251,-0.202901,nan,nan,0,0.121393,-0.036912,0.254703,2.75946,0.0106967,0.0230651,nan,nan,0,-0.142414,0.304596,-0.131955,-0.366302,0.238793,0.254767,nan,nan,0,0.0431439,0.509385,-0.101268,-3.49207,0.511572,0.479687,nan,nan,0,0.725595,-0.186289,0.142799,10.801,0.152798,nan,11.6538,10.258,1,-0.165232,-0.00387601,-0.175606,-1.7787,-0.082616,nan,-2.09879,-1.87715,1,0,0.402364,-0.016885,0.00335,0.915317,0.0114409,0.140452,-0.159149,-2.91837,0.285272,11.3443
1786071546252644674,0,1,0,0,0,-0.00752498,0.035565,2.31167,0.0395718,0.197659,-0.136123,-0.352632,0.381296,-0.365176,0.952377,0.223684,0.295699,nan,nan,0,0.201406,0.0476499,-0.00306892,5.10378,0.150703,0.176146,nan,nan,0,0.159824,-0.297501,0.426551,1.48962,-0.230088,-0.22629,nan,nan,0,-0.270283,0.477555,-0.64136,-12.2344,0.354858,0.314778,nan,nan,0,0.473906,-0.209552,0.377301,4.34363,0.0269528,nan,7.71171,5.82842,1,0.00261582,0.0119997,0.207472,-0.382327,0.00130791,nan,-0.631963,-0.476895,1,0.396169,-0.389349,0.205604,5.05495,-0.201915,-0.207926,nan,nan,0,0.134068,-0.0344191,0.230153,2.95483,0.0170338,0.0129448,nan,nan,0,-0.145717,0.302486,-0.230153,-0.561661,0.237141,0.244075,nan,nan,0,0.0674229,0.508426,-0.101268,-1.8315,0.523711,0.493269,nan,nan,0,0.774137,-0.184266,0.0686554,10.369,0.177068,nan,12.5437,10.9377,1,-0.157283,-0.00309541,-0.153316,-2.09214,-0.0786417,nan,-2.03641,-1.96163,1,0,0.403024,-0.017789,0.003726,0.915008,0.0395718,0.197659,-0.136123,-2.6348,0.742562,9.40457
