timestamp_ns,phase_sin,phase_cos,cmd_linear_x,cmd_linear_y,cmd_angular_z,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z
1786066661463102613,0.535905,0.844278,0.4,-0.05,0.160683,0.00875333,0.0594377,0.513549,-0.581287,-0.453505,1.68663,0.313227,0.47372,-1.59266,-17.7534,0.556613,-0.0289458,nan,nan,0,-1.8919,0.0173531,-1.02802,-58.2906,-0.895948,-1.13464,nan,nan,0,0.512036,-0.251481,-1.16918,-15.5067,-0.0539819,-0.446176,nan,nan,0,-0.345636,0.416386,-1.24897,-4.7619,0.317182,0.314136,nan,nan,0,-0.50846,-0.0764537,0.859896,-4.4033,-0.46423,nan,-14.862,-12.8225,1,0.900814,0.163644,0.704619,11.0405,0.450407,nan,7.54596,6.50691,1,-1.3286,-0.411209,-0.506338,-11.3553,-1.0643,-0.897121,nan,nan,0,0.199018,-0.0116005,-0.850034,-0.122101,0.0495091,-0.131476,nan,nan,0,0.341659,0.274107,-1.47605,3.05251,0.48083,0.291813,nan,nan,0,0.695679,0.666045,2.82628,9.79243,0.837839,1.02646,nan,nan,0,-0.0737463,-0.311188,-1.2972,1.77731,-0.246873,nan,4.19681,2.47035,1,-0.1144,-0.041645,-3.39379,1.48309,-0.0572001,nan,4.62403,3.83571,1,0,0.96681,-0.003315,0.029851,0.253722,-0.581287,-0.453505,1.68663,-4.36194,2.30292,11.63
1786066661473095463,0.60954,0.792755,0.4,-0.05,0.160683,0.00623582,0.0558807,0.528922,-0.331921,-0.284669,1.11942,0.0528022,0.459339,-1.37171,-13.3089,0.426401,0.251646,nan,nan,0,-2.39814,0.0104504,-0.537024,-50.5739,-1.14907,-0.945861,nan,nan,0,-0.146265,-0.247838,1.04029,-11.0623,-0.383132,-0.18015,nan,nan,0,-0.384176,0.403923,-1.23055,-1.05006,0.297912,0.320464,nan,nan,0,-0.174137,-0.0785218,-0.741244,-7.54425,-0.297068,nan,-6.53727,-12.721,1,0.96893,0.15281,-1.26531,8.73259,0.484465,nan,11.8476,6.91379,1,-0.96279,-0.416194,-0.494062,-12.674,-0.881395,-1.0082,nan,nan,0,-0.285287,-0.0219555,-1.10781,1.14774,-0.192644,-0.0594825,nan,nan,0,0.000576332,0.263177,-0.880719,4.22466,0.310288,0.379102,nan,nan,0,0.854428,0.696725,3.16998,6.08059,0.917214,0.944865,nan,nan,0,-0.0456905,-0.323366,-1.05246,1.6896,-0.232845,nan,4.74693,3.12539,1,0.0425321,-0.0743222,-2.73268,2.54546,0.021266,nan,6.96667,4.738,1,0,0.964874,-0.004294,0.02778,0.261202,-0.331921,-0.284669,1.11942,0.275879,4.92802,12.0898
1786066661483115055,0.678131,0.734941,0.4,-0.05,0.160683,0.00248657,0.0541202,0.535677,-0.49648,-0.0547354,0.351176,-0.423899,0.44745,-1.10781,-4.95727,0.18805,0.427561,nan,nan,0,-1.6206,0.00795746,-0.162642,-38.8523,-0.760298,-0.956732,nan,nan,0,-0.246099,-0.227895,2.21868,-6.47131,-0.433049,-0.160337,nan,nan,0,-0.415471,0.3905,-1.21214,1.5873,0.282264,0.314077,nan,nan,0,-0.0774392,-0.0908516,-1.45391,-10.4645,-0.24872,nan,-3.34452,-10.5966,1,0.923561,0.136247,-2.14444,8.03622,0.46178,nan,12.9826,9.27997,1,-0.927524,-0.421947,-0.629086,-12.7717,-0.863762,-1.00337,nan,nan,0,0.00617014,-0.0340357,-1.24283,4.32234,-0.0469149,-0.0666126,nan,nan,0,-0.146618,0.257041,-0.438826,5.20146,0.236691,0.3949,nan,nan,0,0.895666,0.726063,3.26204,-1.53846,0.937833,0.898049,nan,nan,0,-0.157424,-0.331282,-0.814282,2.14949,-0.288712,nan,2.71136,3.98077,1,-0.0668891,-0.0949721,-1.66379,3.14106,-0.0334445,nan,4.34151,5.57339,1,0,0.964,-0.005962,0.026421,0.264518,-0.49648,-0.0547354,0.351176,4.71706,-0.284125,12.0643
1786066661493129939,0.740993,0.671513,0.4,-0.05,-0.168327,-0.00485485,0.0539178,0.5368,-0.844873,0.130788,-0.183373,-0.583186,0.437862,-0.874582,-1.73382,0.108407,0.392063,nan,nan,0,-1.12913,0.0060401,-0.254703,-31.4286,-0.514567,-0.927246,nan,nan,0,-0.439542,-0.20757,1.77065,-4.56654,-0.529771,-0.281962,nan,nan,0,-0.4754,0.379378,-1.05257,-1.0989,0.2523,0.299381,nan,nan,0,-0.0708728,-0.107397,-1.74297,-10.9348,-0.245436,nan,-2.21694,-6.71334,1,0.853052,0.111397,-2.37831,8.71621,0.426526,nan,13.0213,11.8376,1,-0.858523,-0.429809,-0.85617,-9.84127,-0.829261,-0.936167,nan,nan,0,0.0911571,-0.0470748,-1.3042,3.05251,-0.00442145,-0.083043,nan,nan,0,-0.283208,0.257041,0.150368,3.39439,0.168396,0.332871,nan,nan,0,0.794218,0.757702,3.1086,-4.07815,0.887109,0.902705,nan,nan,0,-0.171856,-0.337273,-0.515933,2.68605,-0.295928,nan,2.22096,3.85744,1,-0.0585085,-0.104032,-0.436723,3.92413,-0.0292542,nan,2.8984,5.3613,1,0,0.963825,-0.009488,0.025347,0.265155,-0.844873,0.130788,-0.183373,2.13092,-1.12665,6.84672
1786066661503066260,0.798373,0.602164,0.4,-0.05,-0.168327,-0.0131929,0.0540356,0.532219,-0.678498,0.0189279,-0.687437,-0.421838,0.430576,-0.696597,-1.48962,0.189081,0.256987,nan,nan,0,-1.19821,0.000863075,-0.64136,-27.4725,-0.549107,-0.757778,nan,nan,0,-0.798178,-0.197791,0.66591,-4.61539,-0.709089,-0.418039,nan,nan,0,-0.573119,0.371517,-0.800934,-5.49451,0.20344,0.277491,nan,nan,0,-0.230442,-0.124019,-1.4978,-7.65961,-0.325221,nan,-4.79536,-3.56117,1,0.941797,0.0922354,-1.81303,10.445,0.470898,nan,14.0794,13.1719,1,-0.791429,-0.43978,-1.06484,-7.05739,-0.795714,-0.872763,nan,nan,0,0.0870214,-0.0597305,-1.21214,0.708183,-0.00648932,-0.0553858,nan,nan,0,-0.22433,0.260684,0.444963,0.561661,0.197835,0.24814,nan,nan,0,0.721355,0.789916,2.82015,-5.49451,0.850677,0.904589,nan,nan,0,-0.171509,-0.339377,-0.174893,2.64119,-0.295755,nan,1.78914,3.01066,1,-0.0506906,-0.100287,0.680329,3.80612,-0.0253453,nan,1.22774,3.97293,1,0,0.964381,-0.013466,0.024329,0.26305,-0.678498,0.0189279,-0.687437,4.4669,4.17722,7.16961
1786066661513114695,0.849136,0.528174,0.4,-0.05,-0.168327,-0.0185876,0.0540603,0.523389,-0.272352,0.196902,-0.966816,-0.662714,0.424248,-0.622948,-3.63858,0.0686428,0.176735,nan,nan,0,-1.5621,-0.0071907,-0.837758,-25.3724,-0.731049,-0.608134,nan,nan,0,-1.04207,-0.196832,-0.0889931,-7.74115,-0.831033,-0.564949,nan,nan,0,-0.552629,0.365381,-0.555436,-8.57143,0.213686,0.243852,nan,nan,0,-0.289247,-0.136498,-0.993241,-6.01197,-0.354624,nan,-6.14453,-2.94644,1,0.996883,0.0827464,-0.761975,11.4719,0.498441,nan,13.6138,13.6224,1,-0.728621,-0.451477,-1.19987,-7.00854,-0.76431,-0.824867,nan,nan,0,0.0247232,-0.0710435,-1.09553,2.61295,-0.0376384,-0.0242415,nan,nan,0,-0.179183,0.26452,0.266977,-0.65934,0.220409,0.197784,nan,nan,0,0.801479,0.816186,2.52555,-6.32478,0.89074,0.884657,nan,nan,0,-0.21945,-0.339633,0.103303,1.86337,-0.319725,nan,0.541829,2.16452,1,-0.0730509,-0.0871604,1.61836,2.64402,-0.0365255,nan,-0.908495,2.13126,1,0,0.965493,-0.015966,0.023702,0.258855,-0.272352,0.196902,-0.966816,5.45994,4.27393,9.36734
1786066661523033742,0.892939,0.450178,0.4,-0.05,-0.168327,-0.0212031,0.0547205,0.514378,-0.208616,-0.0456746,-0.777309,-0.631266,0.418112,-0.610673,-5.59219,0.084367,0.124142,nan,nan,0,-1.91029,-0.0150528,-0.733422,-25.5678,-0.905146,-0.602181,nan,nan,0,-0.795455,-0.199325,-0.28539,-12.5763,-0.707727,-0.711254,nan,nan,0,-0.485665,0.361738,-0.273115,-15.5556,0.247167,0.219128,nan,nan,0,-0.37349,-0.14062,-0.150837,-6.7996,-0.396745,nan,-8.73811,-4.28316,1,1.05283,0.0819924,0.202577,12.5233,0.526414,nan,13.0288,13.4937,1,-0.881308,-0.463941,-1.26124,-5.88522,-0.840654,-0.788777,nan,nan,0,-0.0606901,-0.0810146,-0.948232,1.5873,-0.0803451,-0.0181329,nan,nan,0,-0.0604086,0.264328,-0.125817,-1.24542,0.279796,0.193035,nan,nan,0,0.897898,0.839005,2.19413,-6.95971,0.938949,0.87618,nan,nan,0,-0.238434,-0.335755,0.298358,1.28959,-0.329217,nan,-0.218711,1.25541,1,-0.115266,-0.0634149,2.22506,1.60351,-0.0576329,nan,-3.16413,0.117135,1,0,0.966618,-0.017207,0.02376,0.254534,-0.208616,-0.0456746,-0.777309,1.01874,0.870923,5.96731
1786066661533102283,0.929629,0.368496,0.4,-0.05,-0.168327,-0.0248065,0.0531347,0.508156,-0.401969,-0.146877,-0.451168,-0.314287,0.411976,-0.592261,-8.42491,0.242856,0.0894298,nan,nan,0,-1.41944,-0.0204215,-0.444963,-27.8144,-0.659722,-0.720424,nan,nan,0,-0.290775,-0.20316,-0.4511,-16.1416,-0.455388,-0.765282,nan,nan,0,-0.4981,0.36097,0.00306892,-17.9976,0.24095,0.221303,nan,nan,0,-0.481676,-0.134325,0.716291,-7.26828,-0.450838,nan,-12.1524,-6.66703,1,1.01817,0.086477,0.952632,12.3454,0.509085,nan,11.2493,12.9992,1,-0.989594,-0.476404,-1.21828,-8.08303,-0.894797,-0.792883,nan,nan,0,-0.161246,-0.0886846,-0.672048,-0.268623,-0.130623,-0.0402883,nan,nan,0,-0.0771059,0.262986,-0.0398932,-2.51526,0.271447,0.224697,nan,nan,0,0.919296,0.858563,1.87498,-6.91087,0.949648,0.897016,nan,nan,0,-0.208588,-0.333821,0.420603,0.655148,-0.314294,nan,0.0525433,0.362417,1,-0.126931,-0.0424894,2.398,0.0943699,-0.0634657,nan,-4.22629,-1.91299,1,0,0.967396,-0.018677,0.022593,0.251564,-0.401969,-0.146877,-0.451168,-0.359267,-2.1101,7.36127
1786066661543096501,0.959086,0.283116,0.4,-0.05,0.104745,-0.0297969,0.0521262,0.505707,-0.558123,-0.0386163,-0.0661798,-0.203067,0.406415,-0.524749,-8.91331,0.298467,0.130183,nan,nan,0,-1.04172,-0.0229144,-0.187191,-31.3797,-0.47086,-0.760091,nan,nan,0,0.0159032,-0.210446,-0.782521,-15.6044,-0.302048,-0.667554,nan,nan,0,-0.472743,0.362121,0.150368,-15.8974,0.253629,0.232607,nan,nan,0,-0.501648,-0.123889,1.32963,-8.07955,-0.460824,nan,-13.7872,-9.70595,1,0.958494,0.103885,1.73644,12.0509,0.479247,nan,8.6562,11.9397,1,-0.989928,-0.487526,-1.06484,-9.10867,-0.894964,-0.835082,nan,nan,0,-0.0997783,-0.0932865,-0.365176,-1.88034,-0.0998892,-0.0817432,nan,nan,0,-0.00359555,0.263945,0.0828552,-1.48962,0.308202,0.256971,nan,nan,0,0.810319,0.875437,1.62949,-6.08059,0.89516,0.926142,nan,nan,0,-0.141241,-0.329618,0.51445,0.738708,-0.280621,nan,0.943226,-0.129404,1,-0.158127,-0.0209257,2.14369,-1.03535,-0.0790635,nan,-4.95966,-3.54286,1,0,0.967668,-0.020938,0.021503,0.250431,-0.558123,-0.0386163,-0.0661798,-2.55697,-2.72926,9.84591
1786066661553068584,0.980593,0.196055,0.4,-0.05,0.104745,-0.0353013,0.0519121,0.506054,-0.52506,-0.0901557,0.107562,-0.0271691,0.401814,-0.426551,-9.20635,0.386415,0.214022,nan,nan,0,-1.00569,-0.0238729,-0.0521679,-31.6239,-0.452845,-0.658703,nan,nan,0,-0.104717,-0.216774,-0.506338,-13.4554,-0.362358,-0.489278,nan,nan,0,-0.513044,0.363655,0.131955,-13.0159,0.233478,0.243555,nan,nan,0,-0.53107,-0.111369,1.02524,-6.98452,-0.475535,nan,-14.2837,-12.3648,1,0.947559,0.121361,1.69797,12.6675,0.47378,nan,8.02561,10.1837,1,-0.899552,-0.497497,-0.954369,-8.91331,-0.849776,-0.87478,nan,nan,0,-0.127826,-0.095396,-0.162642,-1.8315,-0.113913,-0.105994,nan,nan,0,-0.0170647,0.263369,-0.156505,0.366302,0.301468,0.283917,nan,nan,0,0.672029,0.891161,1.53742,-5.59219,0.826015,0.926943,nan,nan,0,-0.126433,-0.323293,0.571742,0.220761,-0.273217,nan,0.895062,0.0432334,1,-0.115397,-0.00210752,1.49263,-2.35108,-0.0576986,nan,-3.90668,-4.54241,1,0,0.967567,-0.023578,0.020706,0.250656,-0.52506,-0.0901557,0.107562,-3.19786,-1.92513,11.5334
1786066661563080420,0.994224,0.107328,0.4,-0.05,0.104745,-0.0398301,0.0517933,0.508838,-0.440794,-0.0668043,0.441369,-0.0973133,0.398554,-0.273115,-6.76434,0.351343,0.304651,nan,nan,0,-1.03433,-0.0236812,0.0521679,-25.1282,-0.467164,-0.53547,nan,nan,0,0.278416,-0.217157,0.168778,-9.79243,-0.170792,-0.37264,nan,nan,0,-0.453268,0.364422,0.0398932,-10.3297,0.263366,0.244706,nan,nan,0,-0.434046,-0.107121,-0.0130687,-7.49335,-0.427023,nan,-11.177,-13.7475,1,0.879757,0.131309,0.847037,11.2881,0.439879,nan,7.98652,8.79707,1,-0.909327,-0.506701,-0.892995,-10.0366,-0.854663,-0.879714,nan,nan,0,-0.264599,-0.0965462,-0.107405,-1.0989,-0.182299,-0.113606,nan,nan,0,-0.12105,0.260877,-0.205604,1.14774,0.249475,0.300151,nan,nan,0,0.61984,0.9042,1.39013,-5.73871,0.79992,0.888888,nan,nan,0,-0.0997295,-0.319008,0.529004,0.0487205,-0.259865,nan,1.2765,0.46407,1,-0.123561,0.00453658,0.517699,-3.45436,-0.0617807,nan,-2.76607,-4.48735,1,0,0.967163,-0.025782,0.020045,0.252048,-0.440794,-0.0668043,0.441369,-3.90164,-1.78403,11.9292
1786066661573003902,0.999831,0.0183691,0.4,-0.05,0.104745,-0.0424221,0.0519715,0.513308,-0.222483,-0.130879,0.452475,0.0109577,0.396828,-0.138092,-4.27351,0.405479,0.355786,nan,nan,0,-1.2114,-0.0229144,0.0767183,-19.8535,-0.5557,-0.469553,nan,nan,0,0.288715,-0.21198,0.561574,-6.95971,-0.165643,-0.276827,nan,nan,0,-0.461224,0.36423,-0.00920582,-11.5507,0.259388,0.249159,nan,nan,0,-0.393514,-0.117313,-1.00167,-10.1448,-0.406757,nan,-8.62802,-12.9629,1,0.889243,0.14122,0.35398,9.11695,0.444622,nan,8.57109,8.24608,1,-0.846866,-0.51533,-0.892995,-7.15507,-0.823433,-0.867654,nan,nan,0,-0.316772,-0.0976968,-0.09513,-0.854698,-0.208386,-0.137924,nan,nan,0,-0.186669,0.259726,-0.0889931,1.68498,0.216665,0.287758,nan,nan,0,0.606183,0.917814,1.17532,-7.10622,0.793091,0.840082,nan,nan,0,-0.0660652,-0.312902,0.518542,0.773706,-0.243033,nan,1.66763,0.852037,1,-0.101557,0.0058493,-0.346975,-3.05999,-0.0507787,nan,-1.17838,-3.57301,1,0,0.96656,-0.027102,0.019744,0.254236,-0.222483,-0.130879,0.452475,-3.66387,0.048597,9.24912
1786066661583093134,0.99741,-0.0719264,0.4,-0.05,0.104745,-0.0441558,0.0511584,0.518872,-0.222435,-0.105294,0.606331,0.0919829,0.395869,-0.09513,-2.02686,0.445991,0.383749,nan,nan,0,-1.23397,-0.0225306,0.0398932,-16.7766,-0.566985,-0.481165,nan,nan,0,0.407445,-0.205844,0.653635,-4.42002,-0.106278,-0.199349,nan,nan,0,-0.486071,0.364038,-0.00920582,-11.7949,0.246964,0.255933,nan,nan,0,-0.406802,-0.129474,-1.5803,-11.5859,-0.413401,nan,-7.56698,-10.7041,1,0.887014,0.138523,0.111743,8.41475,0.443507,nan,8.9819,8.30657,1,-0.826358,-0.524725,-0.960506,-5.93407,-0.813179,-0.84812,nan,nan,0,-0.408184,-0.098464,-0.0828552,-1.44078,-0.254092,-0.174343,nan,nan,0,-0.216994,0.259534,0.0153437,0.952377,0.201503,0.255132,nan,nan,0,0.585026,0.927402,0.862308,-9.98779,0.782513,0.80613,nan,nan,0,-0.0277824,-0.308896,0.533685,0.758451,-0.223891,nan,2.17463,1.24935,1,-0.0987988,-0.00461016,-1.1868,-2.58895,-0.0493994,nan,0.436525,-2.10256,1,0,0.965838,-0.02789,0.019053,0.256935,-0.222435,-0.105294,0.606331,-0.956299,-0.944149,7.71886
1786066661593731292,0.986831,-0.161756,0.4,-0.05,-0.226289,-0.0460742,0.0505944,0.524789,-0.203178,-0.0842932,0.583714,0.129562,0.394719,-0.0767183,-0.903542,0.464781,0.414509,nan,nan,0,-1.3047,-0.0223389,-0.00306892,-18.5836,-0.602348,-0.524539,nan,nan,0,0.551102,-0.198174,0.733422,-2.36874,-0.0344492,-0.144367,nan,nan,0,-0.448663,0.364614,0.09513,-12.8694,0.265669,0.255288,nan,nan,0,-0.379784,-0.145814,-1.51427,-11.7593,-0.399892,nan,-6.62133,-8.55787,1,0.881895,0.139892,-0.181154,8.99701,0.440947,nan,9.30339,8.65243,1,-0.792206,-0.53623,-1.03416,-5.15263,-0.796103,-0.827803,nan,nan,0,-0.322483,-0.0994225,-0.0828552,-2.17339,-0.211242,-0.214785,nan,nan,0,-0.212832,0.259918,0.0276184,0.122101,0.203584,0.223273,nan,nan,0,0.472185,0.933921,0.444963,-10.9157,0.726093,0.787856,nan,nan,0,0.0274672,-0.302875,0.610997,0.623496,-0.196266,nan,2.81482,1.66126,1,-0.100048,-0.0221915,-1.76568,-1.43568,-0.0500241,nan,1.81354,-0.430228,1,0,0.965055,-0.028799,0.018449,0.259805,-0.203178,-0.0842932,0.583714,-0.268213,-0.686045,6.77111
1786066661603234747,0.968495,-0.249031,0.4,-0.05,-0.226289,-0.0472749,0.0497834,0.53022,-0.0384272,-0.0617789,0.437513,0.108234,0.394144,-0.0705805,0.610504,0.454117,0.443626,nan,nan,0,-1.69137,-0.0223389,0.00306892,-20.9768,-0.795687,-0.568007,nan,nan,0,0.392197,-0.189737,0.886857,-1.92918,-0.113901,-0.0889943,nan,nan,0,-0.421738,0.366148,0.168778,-12.4298,0.279131,0.25714,nan,nan,0,-0.352228,-0.15607,-1.04689,-10.3574,-0.386114,nan,-6.48122,-7.18963,1,0.923687,0.133445,-0.420256,8.87968,0.461844,nan,10.4823,9.09222,1,-0.690555,-0.546777,-1.07098,-5.44566,-0.745277,-0.809964,nan,nan,0,-0.278967,-0.100573,-0.11968,-2.95483,-0.189484,-0.230038,nan,nan,0,-0.206177,0.259534,-0.0644426,-0.561661,0.206912,0.205457,nan,nan,0,0.375039,0.935838,0.107405,-10.232,0.67752,0.762298,nan,nan,0,0.0640108,-0.294672,0.717243,0.964768,-0.177995,nan,3.00783,2.14445,1,-0.0823106,-0.0417177,-2.00025,-0.234938,-0.0411553,nan,3.01725,1.09106,1,0,0.96434,-0.029322,0.017822,0.262429,-0.0384272,-0.0617789,0.437513,1.54099,1.10023,8.69185
1786066661613178741,0.94225,-0.334911,0.4,-0.05,-0.226289,-0.0463287,0.0496413,0.532549,0.147871,0.0450744,0.0415131,0.00191244,0.393376,-0.0767183,1.92918,0.400956,0.457562,nan,nan,0,-1.8205,-0.0225306,-0.0214806,-20.8791,-0.860248,-0.658601,nan,nan,0,-0.0233707,-0.179191,1.18145,-1.44078,-0.321685,-0.0749282,nan,nan,0,-0.452113,0.368449,0.242428,-14.2369,0.263944,0.266146,nan,nan,0,-0.325879,-0.166545,-0.564087,-9.2354,-0.37294,nan,-6.37767,-6.58248,1,0.942093,0.135845,-0.33474,8.76995,0.471046,nan,10.5581,9.732,1,-0.549339,-0.557515,-1.07712,-4.66422,-0.674669,-0.782077,nan,nan,0,-0.27122,-0.102107,-0.174916,-3.5409,-0.18561,-0.217383,nan,nan,0,-0.367006,0.258384,-0.101268,-1.53846,0.126497,0.201091,nan,nan,0,0.320754,0.934688,-0.217878,-10.0366,0.650377,0.722336,nan,nan,0,0.0238307,-0.288406,0.834213,1.47137,-0.198085,nan,1.90993,2.5809,1,-0.0412899,-0.0624645,-1.88564,0.685709,-0.020645,nan,4.08305,2.35239,1,0,0.96405,-0.028868,0.017844,0.263542,0.147871,0.0450744,0.0415131,1.03099,2.37692,8.29902
1786066661623145556,0.908481,-0.417926,0.4,-0.05,-0.226289,-0.0451052,0.0500126,0.532003,0.0924746,0.0286875,-0.129101,-0.0387102,0.392417,-0.113543,2.46642,0.380645,0.441908,nan,nan,0,-1.81548,-0.0232978,-0.113543,-23.2234,-0.857739,-0.769325,nan,nan,0,0.00146037,-0.167877,1.21214,-1.63614,-0.30927,-0.158326,nan,nan,0,-0.469835,0.371133,0.328352,-13.3089,0.255083,0.269785,nan,nan,0,-0.34146,-0.166496,-0.113913,-8.67047,-0.38073,nan,-7.32733,-6.46799,1,0.940111,0.130802,-0.0850373,9.35783,0.470055,nan,10.3051,10.2665,1,-0.582912,-0.567486,-1.06484,-2.90598,-0.691456,-0.734187,nan,nan,0,-0.189803,-0.104024,-0.205604,-3.19902,-0.144901,-0.199175,nan,nan,0,-0.444093,0.258192,-0.0153437,-1.73382,0.0879537,0.176645,nan,nan,0,0.375595,0.930853,-0.506338,-11.0623,0.677797,0.681718,nan,nan,0,-0.0314861,-0.279999,0.975177,2.02313,-0.225743,nan,0.436181,2.45344,1,-0.0811372,-0.0769859,-1.52144,1.5375,-0.0405686,nan,3.37467,3.35862,1,0,0.964134,-0.028322,0.018192,0.263271,0.0924746,0.0286875,-0.129101,-0.136714,-0.098085,6.86275
1786066661633278955,0.866743,-0.498754,0.4,-0.05,-0.226289,-0.0443331,0.0506881,0.530246,0.0717646,0.085302,-0.193494,-0.046751,0.390691,-0.168779,3.24786,0.376625,0.411264,nan,nan,0,-1.74754,-0.0255985,-0.254703,-27.619,-0.823769,-0.840263,nan,nan,0,-0.00255371,-0.156948,0.837758,-3.63858,-0.311277,-0.25523,nan,nan,0,-0.475192,0.374968,0.420414,-17.0696,0.252404,0.264898,nan,nan,0,-0.379418,-0.164381,0.336057,-7.86541,-0.399709,nan,-8.74058,-6.87288,1,0.919505,0.134164,0.471817,9.50989,0.459752,nan,9.05992,10.3323,1,-0.572677,-0.579183,-1.04643,-2.17339,-0.686339,-0.698601,nan,nan,0,-0.165384,-0.106517,-0.23629,-2.41758,-0.132692,-0.174772,nan,nan,0,-0.46265,0.256466,-0.242428,-1.68498,0.0786752,0.133377,nan,nan,0,0.276044,0.922608,-0.874582,-11.6484,0.628022,0.665167,nan,nan,0,-0.0420383,-0.267402,1.14732,1.88117,-0.231019,nan,-0.447566,1.53203,1,-0.0826317,-0.0870103,-0.876458,2.43714,-0.0413158,nan,2.68552,3.64742,1,0,0.964365,-0.028022,0.018644,0.262422,0.0717646,0.085302,-0.193494,-0.614224,0.26762,6.73858
