timestamp_ns,phase_sin,phase_cos,cmd_linear_x,cmd_linear_y,cmd_angular_z,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z
1786071334336212509,0,1,0,0,0,0.0229949,0.0517109,-2.84957,-0.00206656,-0.00310518,0.0019651,-0.455356,0.395869,0.00306892,1.8315,0.172322,0.395349,nan,nan,0,0.22757,0.0449653,0.00306892,1.53846,0.163785,0.0452421,nan,nan,0,0.0220819,-0.312266,-0.00920582,0.757019,-0.298959,-0.312235,nan,nan,0,-0.347615,0.507468,-0.00306892,-4.95727,0.316192,0.507022,nan,nan,0,0.209155,-0.213636,-2.92439e-07,5.59239,-0.105423,nan,3.78746,0.00882274,1,-0.0149428,0.00165122,-0.0031443,-0.810898,-0.00747139,nan,-0.268962,-0.000626536,1,0.570236,-0.399704,0.00306892,0.0244217,-0.114882,-0.39904,nan,nan,0,0.484921,-0.0466914,0.00306892,-1.53846,0.192461,-0.0461343,nan,nan,0,0.142161,0.307281,0.00306892,1.14774,0.38108,0.307452,nan,nan,0,-0.261819,0.512836,-0.00306892,-7.15507,0.359091,0.512478,nan,nan,0,0.530615,-0.213133,3.70417e-07,3.33179,0.0553077,nan,9.39543,0.0218863,1,0.0611806,-0.00040642,-0.00314377,-1.09618,0.0305903,nan,0.934618,0.00217716,1,0,0.145139,0.027248,-0.00761,-0.989006,-0.00206656,-0.00310518,0.0019651,-0.515917,0.194437,9.74438
1786071334347991187,0,1,0,0,0,0.0229805,0.0517068,-2.84956,-0.00113127,-0.000482269,0.00273849,-0.117682,0.395869,0.00306892,0.708183,0.341159,0.323131,nan,nan,0,0.0922594,0.0449653,0.00306892,1.14774,0.0961297,0.0836786,nan,nan,0,0.043129,-0.312266,0.00306892,0.561661,-0.288436,-0.307888,nan,nan,0,-0.397838,0.507468,0.00920582,-3.00366,0.291081,0.444835,nan,nan,0,0.116523,-0.213636,-0.00383279,2.69831,-0.151738,nan,2.17217,1.23544,1,-0.0219157,0.00165122,-0.00314472,0.0950867,-0.0109578,nan,-0.373554,-0.0884629,1,0.331525,-0.399704,0.00306892,0.21978,-0.234237,-0.306805,nan,nan,0,0.317285,-0.0466914,0.00920582,0.0244217,0.108642,0.0313501,nan,nan,0,-0.008675,0.307088,0.00306892,0.610504,0.305662,0.331248,nan,nan,0,-0.232163,0.512836,0.00306892,-3.83395,0.373919,0.462574,nan,nan,0,0.506782,-0.213133,-0.00191075,2.07747,0.0433909,nan,8.98121,3.07235,1,0.00397136,-0.000210128,-0.00628666,-0.810272,0.00198568,nan,0.0753043,0.303179,1,0,0.145145,0.027245,-0.007603,-0.989005,-0.00113127,-0.000482269,0.00273849,-0.53194,0.18272,9.73826
1786071334355751485,0,1,0,0,0,0.0229904,0.0517054,-2.84956,0.00593094,0.00143586,-7.84351e-05,0.0154637,0.395678,-0.00306892,-0.854698,0.407732,0.286202,nan,nan,0,0.103741,0.0449653,0.00306892,1.39194,0.10187,0.110576,nan,nan,0,0.0407987,-0.312458,-0.0214806,0.268623,-0.289601,-0.299001,nan,nan,0,-0.406949,0.507659,0.0214815,-5.20146,0.286526,0.358014,nan,nan,0,0.171197,-0.21365,-0.166714,1.44695,-0.124401,nan,3.37377,2.30083,1,-0.0024267,7.92713e-05,0.062864,-0.286071,-0.00121335,nan,-0.133075,-0.23792,1,0.350188,-0.399704,0.00920582,1.78266,-0.224906,-0.22843,nan,nan,0,0.237784,-0.0464997,0.0153437,1.8315,0.068892,0.102374,nan,nan,0,-0.022869,0.307088,0.00306892,0.463982,0.298565,0.337082,nan,nan,0,-0.183331,0.51322,0.0398932,-5.25031,0.398335,0.404226,nan,nan,0,0.633242,-0.213133,-0.0554407,2.31302,0.106621,nan,11.2746,6.81926,1,-0.0128772,0.0013607,0.0943201,0.143199,-0.0064386,nan,-0.375459,0.3822,1,0,0.145145,0.027245,-0.007608,-0.989005,0.00593094,0.00143586,-7.84351e-05,-0.539964,0.19428,9.75664
1786071334365551156,0,1,0,0,0,0.022991,0.0517377,-2.84957,-0.00257073,-0.00145431,0.000364547,0.00174595,0.395294,-0.046031,-1.8315,0.400873,0.325988,nan,nan,0,0.223683,0.0449653,0.00920582,2.66178,0.161842,0.112,nan,nan,0,0.128847,-0.312841,-0.0398932,0.757019,-0.245576,-0.291899,nan,nan,0,-0.381266,0.507276,-0.0705805,-13.2601,0.299367,0.302388,nan,nan,0,0.170177,-0.215735,-0.207066,2.26697,-0.124911,nan,3.48943,2.94206,1,-0.0232325,0.0016776,0.141561,-0.166753,-0.0116163,nan,-0.611158,-0.296729,1,0.539779,-0.399321,0.0521679,3.93163,-0.130111,-0.208963,nan,nan,0,0.352377,-0.0461164,0.0583057,4.7619,0.126188,0.109955,nan,nan,0,-0.0022128,0.307281,0.00306892,1.00122,0.308894,0.320707,nan,nan,0,-0.160329,0.513412,-0.00306892,-9.74359,0.409835,0.383034,nan,nan,0,0.665399,-0.213102,0.0879027,5.95969,0.1227,nan,11.6212,9.54202,1,-0.0214724,0.00234264,0.166596,0.215131,-0.0107362,nan,-0.64226,0.0588727,1,0,0.145142,0.027261,-0.007606,-0.989005,-0.00257073,-0.00145431,0.000364547,-0.597075,0.202039,9.65874
1786071334375578992,0,1,0,0,0,0.0229649,0.0515658,-2.84959,0.000577704,-0.0299079,-0.00075578,0.0127428,0.394719,-0.0767183,-1.19658,0.406371,0.373805,nan,nan,0,0.129301,0.045157,0.00920582,2.85714,0.11465,0.126751,nan,nan,0,0.129481,-0.312841,0.0398932,0.610504,-0.24526,-0.27471,nan,nan,0,-0.398613,0.505934,-0.174916,-17.1184,0.290693,0.285176,nan,nan,0,0.113069,-0.219874,-0.132425,2.22567,-0.153465,nan,2.52294,3.35759,1,-0.0355821,0.00743649,0.144831,-0.237979,-0.0177911,nan,-0.974073,-0.411796,1,0.484563,-0.398553,0.09513,4.46886,-0.157719,-0.181313,nan,nan,0,0.298283,-0.0451574,0.113543,4.81075,0.0991414,0.110111,nan,nan,0,-0.0339917,0.307088,-0.0153437,0.708183,0.293004,0.309115,nan,nan,0,-0.091049,0.512836,-0.0889931,-11.16,0.444475,0.389252,nan,nan,0,0.718251,-0.210993,0.317033,8.90585,0.149125,nan,12.1286,11.0849,1,-0.00832027,0.00332934,0.153728,0.145729,-0.00416013,nan,-0.455277,-0.352086,1,0,0.14513,0.027174,-0.007606,-0.98901,0.000577704,-0.0299079,-0.00075578,-0.202801,0.319301,9.46329
1786071334385662175,0,1,0,0,0,0.0229698,0.0510237,-2.84967,0.0146074,-0.0285302,-0.0186282,0.0132296,0.393568,-0.101268,-0.0732574,0.406615,0.400595,nan,nan,0,0.134395,0.045157,0.0276184,3.05251,0.117198,0.132313,nan,nan,0,0.125987,-0.312074,0.0889931,0.854698,-0.247007,-0.256045,nan,nan,0,-0.36525,0.503057,-0.309939,-17.9487,0.307375,0.285208,nan,nan,0,0.157627,-0.217826,-0.00959452,2.69544,-0.131187,nan,3.04675,3.17748,1,0.00307465,0.00406392,0.0692391,-0.333241,0.00153732,nan,-0.179657,-0.637158,1,0.334036,-0.397403,0.14423,5.25031,-0.232982,-0.158466,nan,nan,0,0.205868,-0.0438147,0.168778,4.90842,0.0529342,0.109177,nan,nan,0,-0.101218,0.306897,-0.0214806,0.415138,0.259391,0.300936,nan,nan,0,-0.0912988,0.511686,-0.131955,-10.3785,0.444351,0.412198,nan,nan,0,0.68044,-0.206835,0.48082,10.7999,0.13022,nan,11.0757,11.7729,1,-0.0412144,0.00353383,0.0399955,-0.136221,-0.0206072,nan,-0.784224,-0.552404,1,0,0.145095,0.026906,-0.007649,-0.989022,0.0146074,-0.0285302,-0.0186282,0.276859,0.496949,9.92799
1786071334395754172,0,1,0,0,0,0.0231216,0.0507616,-2.85004,0.0226059,0.0128356,-0.0587036,-0.0392362,0.392417,-0.131955,0.463982,0.380382,0.409986,nan,nan,0,0.16124,0.0455403,0.046031,2.5641,0.13062,0.125808,nan,nan,0,0.11214,-0.31054,0.193329,0.952377,-0.25393,-0.246763,nan,nan,0,-0.339541,0.499414,-0.377452,-16.5324,0.320229,0.293382,nan,nan,0,0.170606,-0.21782,0.092079,2.81261,-0.124697,nan,3.12117,2.92521,1,-0.0073092,0.00524381,-0.00944719,-0.785736,-0.0036546,nan,-0.252781,-0.555901,1,0.36083,-0.395485,0.199466,5.54334,-0.219585,-0.176995,nan,nan,0,0.217884,-0.0418973,0.205604,4.71307,0.0589422,0.0889739,nan,nan,0,-0.106577,0.306513,-0.0398932,0.122101,0.256711,0.284086,nan,nan,0,-0.086715,0.510152,-0.162642,-7.78999,0.446643,0.433681,nan,nan,0,0.684153,-0.202703,0.430989,12.1463,0.132076,nan,11.0708,11.6933,1,-0.0704916,0.00275535,-0.173562,-0.322659,-0.0352458,nan,-0.879693,-0.644738,1,0,0.144915,0.026786,-0.007748,-0.989051,0.0226059,0.0128356,-0.0587036,-0.047432,0.573157,11.1889
1786071334405544339,0,1,0,0,0,0.0232628,0.0511165,-2.851,0.0151261,0.0608739,-0.131301,-0.115711,0.391075,-0.156505,1.39194,0.342144,0.401982,nan,nan,0,0.161148,0.0461159,0.0521679,2.85714,0.130574,0.124342,nan,nan,0,0.0681345,-0.307856,0.28539,1.14774,-0.275933,-0.246928,nan,nan,0,-0.323932,0.495196,-0.432689,-15.7021,0.328034,0.30648,nan,nan,0,0.188407,-0.215752,0.11121,2.54038,-0.115796,nan,3.33163,2.9187,1,-0.0152975,0.00344632,-0.0157301,-0.667005,-0.00764875,nan,-0.309257,-0.359002,1,0.386796,-0.393185,0.254703,4.71307,-0.206602,-0.204753,nan,nan,0,0.23634,-0.0397882,0.224015,4.37119,0.0681699,0.0682424,nan,nan,0,-0.119706,0.305747,-0.113543,-0.268623,0.250147,0.266907,nan,nan,0,-0.0477012,0.508235,-0.199466,-5.05495,0.466149,0.444968,nan,nan,0,0.741723,-0.198611,0.364085,11.8015,0.160861,nan,12.0354,11.3316,1,-0.0634616,0.00217204,-0.245518,-0.631453,-0.0317308,nan,-0.648807,-0.741441,1,0,0.144435,0.026968,-0.007805,-0.989115,0.0151261,0.0608739,-0.131301,-0.659416,0.409682,11.413
1786071334415694921,0,1,0,0,0,0.023245,0.0522912,-2.85245,-0.0173438,0.091772,-0.154377,-0.182699,0.389349,-0.174916,1.88034,0.30865,0.376851,nan,nan,0,0.119836,0.0466909,0.046031,3.19902,0.109918,0.127021,nan,nan,0,0.0581664,-0.304788,0.309939,0.805862,-0.280917,-0.257596,nan,nan,0,-0.285539,0.490594,-0.457238,-14.7253,0.347231,0.319039,nan,nan,0,0.257641,-0.215739,0.153395,2.73585,-0.0811794,nan,4.47948,3.067,1,-0.00226661,0.00580493,0.0346185,-0.452764,-0.0011333,nan,-0.260075,-0.284212,1,0.372037,-0.390692,0.26084,5.0061,-0.213982,-0.214624,nan,nan,0,0.227602,-0.0372953,0.248566,3.73627,0.0638009,0.0615978,nan,nan,0,-0.12515,0.304213,-0.162642,-0.415138,0.247425,0.25555,nan,nan,0,-0.00608614,0.506125,-0.217878,-2.61295,0.486957,0.454938,nan,nan,0,0.749307,-0.194519,0.318066,11.5347,0.164653,nan,12.0939,11.4047,1,-0.0883409,0.00100121,-0.182741,-0.845254,-0.0441704,nan,-1.08104,-0.761095,1,0,0.143708,0.027542,-0.007731,-0.989206,-0.0173438,0.091772,-0.154377,-1.95803,-0.011126,10.584
1786071334425840044,0,1,0,0,0,0.0229848,0.0544579,-2.85455,-0.0112902,0.108683,-0.114321,-0.206468,0.38724,-0.205604,0.903542,0.296766,0.342675,nan,nan,0,0.0946298,0.0466909,0.00920582,3.68742,0.0973149,0.122676,nan,nan,0,0.0783275,-0.302295,0.248566,0.854698,-0.270836,-0.270843,nan,nan,0,-0.263167,0.485991,-0.4511,-13.4554,0.358416,0.332809,nan,nan,0,0.28881,-0.213666,0.201238,3.01084,-0.065595,nan,4.88061,3.5897,1,0.00643552,0.00577658,0.0252012,-0.333955,0.00321776,nan,-0.114566,-0.284134,1,0.355049,-0.388007,0.26084,4.32234,-0.222476,-0.215487,nan,nan,0,0.218317,-0.0348024,0.26084,3.44322,0.0591583,0.0617922,nan,nan,0,-0.128736,0.302486,-0.187191,-0.708183,0.245632,0.249229,nan,nan,0,0.00422386,0.504016,-0.242428,-3.10134,0.492112,0.469682,nan,nan,0,0.75628,-0.190432,0.237882,11.9778,0.16814,nan,12.1932,11.7422,1,-0.0906588,0.00139251,-0.132357,-0.86727,-0.0453294,nan,-1.20312,-0.856654,1,0,0.142656,0.028587,-0.007476,-0.989331,-0.0112902,0.108683,-0.114321,-2.11038,0.502738,9.22073
