timestamp_ns,phase_sin,phase_cos,cycle_time,smoothed_speed,cmd_linear_x,cmd_linear_y,cmd_angular_z,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z
1787123901817940115,0,1,0.35,0,0,0,0,0.0234347,0.0302703,-0.872943,-0.00198802,-0.000974016,0.00330988,0.0646181,0.394335,0.00306892,1.78266,0.432309,0.394424,nan,nan,0,-0.301151,0.0441985,0.00920582,1.0989,-0.100575,0.0438613,nan,nan,0,-0.0280338,-0.313992,0.00920582,1.44078,-0.324017,-0.314015,nan,nan,0,-0.00103574,0.507468,0.00920582,-5.29915,0.489482,0.507426,nan,nan,0,0.355391,-0.211586,0.00191458,3.05234,-0.0323046,nan,6.27198,0.0146103,1,0.273148,0.00398095,-0.00628471,-2.74258,0.136574,nan,3.98722,0.00928807,1,0.0596182,-0.39817,0.00920582,-0.805862,-0.370191,-0.398105,nan,nan,0,0.0927097,-0.0511017,0.00920582,0.268623,-0.00364513,-0.0509911,nan,nan,0,0.0431242,0.306897,0.00306892,1.05006,0.331562,0.306954,nan,nan,0,-0.0366465,0.519165,-0.00306892,-8.91331,0.471677,0.519054,nan,nan,0,0.167933,-0.209051,9.84717e-07,-0.981022,-0.126033,nan,2.90562,0.00676852,1,-0.0445294,0.000587426,-0.00314138,-0.238873,-0.0222647,nan,-0.680851,-0.00158602,1,0,0.906007,0.017015,0.008762,-0.422828,-0.00198802,-0.000974016,0.00330988,-0.241689,0.195647,9.72535
1787123901827554203,0,1,0.35,0,0,0,0,0.023439,0.0302703,-0.87295,0.0063224,0.00234108,0.000340182,0.0722878,0.394335,0.00306892,1.00122,0.436144,0.406767,nan,nan,0,-0.343693,0.0441985,0.00306892,0.903542,-0.121847,-0.00321268,nan,nan,0,-0.047276,-0.313992,0.00306892,0.903542,-0.333638,-0.317294,nan,nan,0,0.0136916,0.507468,0.00920582,-2.90598,0.496846,0.501601,nan,nan,0,0.360134,-0.211586,-0.00766096,0.743634,-0.0299329,nan,6.36935,2.053,1,0.286324,0.00398095,0.00942519,-1.00159,0.143162,nan,4.16129,1.30457,1,0.0523268,-0.39817,0.00306892,-0.268623,-0.373837,-0.389025,nan,nan,0,0.0903217,-0.0511017,-0.00306892,-0.0732574,-0.00483913,-0.0355794,nan,nan,0,0.0172998,0.306897,-0.00306892,0.610504,0.31865,0.314936,nan,nan,0,-0.0333248,0.519165,0.00920582,-3.88278,0.473338,0.503633,nan,nan,0,0.153601,-0.209051,0.00191019,-0.667151,-0.1332,nan,2.65194,0.949864,1,-0.0472426,0.000587426,-1.48142e-06,-0.238778,-0.0236213,nan,-0.72626,-0.222407,1,0,0.906006,0.017017,0.008761,-0.422831,0.0063224,0.00234108,0.000340182,-0.240809,0.167062,9.73291
1787123901837630255,0,1,0.35,0,0,0,0,0.0234545,0.0302751,-0.872941,-0.00323307,-0.000734417,0.0026008,0.11146,0.394335,0.00306892,0.512817,0.45573,0.423673,nan,nan,0,-0.328356,0.0441985,-0.00306892,-1.05006,-0.114178,-0.0696362,nan,nan,0,-0.0350899,-0.314567,-0.0767183,0.415138,-0.327545,-0.324527,nan,nan,0,0.0416909,0.508043,0.0705805,-2.27106,0.510845,0.49663,nan,nan,0,0.402926,-0.213667,-0.14562,1.87668,-0.00853688,nan,7.39797,4.69351,1,0.295034,0.00813364,0.361522,0.357309,0.147517,nan,3.63922,2.94706,1,0.0356469,-0.397978,0.00306892,0.268623,-0.382177,-0.378724,nan,nan,0,0.102742,-0.0511017,0.00306892,0.415138,0.00137094,-0.0164383,nan,nan,0,0.0162095,0.306705,-0.0337563,0.512817,0.318105,0.320883,nan,nan,0,-0.0273675,0.520123,0.125817,-4.37119,0.476316,0.484652,nan,nan,0,0.171439,-0.209048,0.0210108,0.549175,-0.124281,nan,2.93534,2.06038,1,-0.0678702,0.000391321,-1.68141e-05,-0.119109,-0.0339351,nan,-1.02977,-0.518971,1,0,0.906008,0.017025,0.00876,-0.422827,-0.00323307,-0.000734417,0.0026008,-0.227758,0.182,9.73085
1787123901847683118,0,1,0.35,0,0,0,0,0.0234187,0.0302807,-0.87295,-0.000310721,0.00206567,-0.00256419,0.101537,0.394335,0.00306892,0.805862,0.450769,0.440306,nan,nan,0,-0.279091,0.0438147,-0.0398932,-2.90598,-0.0895454,-0.109024,nan,nan,0,-0.026613,-0.315334,-0.046031,0.0732574,-0.323306,-0.328793,nan,nan,0,0.0457905,0.509002,0.113543,-2.5641,0.512895,0.500086,nan,nan,0,0.444106,-0.213709,-0.0919152,4.45609,0.0120528,nan,8.03953,6.53027,1,0.298898,0.0140272,1.05959,1.7871,0.149449,nan,2.47327,3.59055,1,0.0472229,-0.397978,0.00920582,0.610504,-0.376389,-0.376504,nan,nan,0,0.0741996,-0.05091,0.00920582,1.44078,-0.0129002,-0.00406593,nan,nan,0,0.00693589,0.306513,-0.00920582,0.561661,0.313468,0.32104,nan,nan,0,-0.0247532,0.521657,0.187191,-5.54334,0.477623,0.475419,nan,nan,0,0.199011,-0.209042,0.0821685,1.4905,-0.110495,nan,3.3259,2.70523,1,-0.0774488,-0.000981903,-0.0943004,-0.357344,-0.0387244,nan,-0.990825,-0.775901,1,0,0.906006,0.01701,0.00877,-0.422831,-0.000310721,0.00206567,-0.00256419,-0.368578,0.24923,9.55177
1787123901857599625,0,1,0.35,0,0,0,0,0.0234241,0.030193,-0.872966,-0.00308565,-0.0269965,0.00545782,0.123599,0.394335,0.00306892,1.24542,0.461799,0.45038,nan,nan,0,-0.245137,0.0430479,-0.0828552,-4.27351,-0.0725684,-0.113101,nan,nan,0,-0.00722455,-0.315526,-0.00920582,-0.366302,-0.313612,-0.327813,nan,nan,0,0.0548763,0.510344,0.156505,-2.66178,0.517438,0.506916,nan,nan,0,0.44719,-0.21373,0.138292,5.94023,0.013595,nan,7.74893,7.58538,1,0.310646,0.0313156,1.83943,2.59702,0.155323,nan,0.96107,3.05888,1,0.0170155,-0.397978,-0.00306892,0.854698,-0.391492,-0.376916,nan,nan,0,0.03822,-0.05091,0.00306892,1.78266,-0.03089,-0.00305626,nan,nan,0,-0.00146575,0.306513,-0.00306892,0.512817,0.309267,0.318111,nan,nan,0,-0.0638429,0.52415,0.224015,-6.86203,0.458079,0.473994,nan,nan,0,0.172916,-0.20701,0.191042,2.51081,-0.123542,nan,2.63481,3.05327,1,-0.0761898,-0.00176048,-0.210577,-0.786511,-0.0380949,nan,-0.774167,-0.92549,1,0,0.906003,0.016994,0.008729,-0.422838,-0.00308565,-0.0269965,0.00545782,-0.301707,0.222089,8.87331
1787123901867452170,0,1,0.35,0,0,0,0,0.0232474,0.0297428,-0.872771,-0.03236,-0.0560292,0.0332517,0.123753,0.394335,0.00306892,1.92918,0.461877,0.456613,nan,nan,0,-0.223363,0.0417056,-0.156505,-4.12698,-0.0616814,-0.0969157,nan,nan,0,-0.00289999,-0.315334,0.00306892,-0.366302,-0.31145,-0.322191,nan,nan,0,0.0548157,0.51207,0.187191,-2.36874,0.517408,0.513008,nan,nan,0,0.452624,-0.211595,0.343198,7.23579,0.0163121,nan,7.46193,7.8863,1,0.324214,0.0550371,2.38245,2.62192,0.162107,nan,-0.361587,1.77644,1,0.0183238,-0.397978,0.00306892,0.610504,-0.390838,-0.381669,nan,nan,0,-0.0318658,-0.05091,0.00306892,2.22222,-0.0659329,-0.0136052,nan,nan,0,-0.0204476,0.306513,0.00306892,0.561661,0.299776,0.313717,nan,nan,0,-0.090828,0.526068,0.224015,-6.66666,0.444586,0.469048,nan,nan,0,0.161575,-0.204962,0.317117,2.66855,-0.129212,nan,2.17556,2.98535,1,-0.0820379,-0.0064588,-0.367638,-0.547593,-0.0410189,nan,-0.485348,-0.872036,1,0,0.90605,0.016818,0.008564,-0.422748,-0.03236,-0.0560292,0.0332517,0.022678,0.102215,8.40075
1787123901877613876,0,1,0.35,0,0,0,0,0.0229051,0.0291304,-0.872154,-0.0497908,-0.0567678,0.0983025,0.136181,0.394527,0.00920582,1.92918,0.468091,0.46073,nan,nan,0,-0.205493,0.0397882,-0.199466,-4.71307,-0.0527466,-0.077394,nan,nan,0,0.0332598,-0.315334,0.00306892,-0.317459,-0.29337,-0.315842,nan,nan,0,0.0616423,0.514179,0.199466,-1.8315,0.520821,0.516676,nan,nan,0,0.456823,-0.207252,0.296253,8.81776,0.0184117,nan,7.45385,7.72995,1,0.323342,0.0759253,2.20409,2.57824,0.161671,nan,-0.733766,0.381169,1,-0.00457286,-0.397978,-0.00306892,0.610504,-0.402286,-0.387489,nan,nan,0,-0.0397002,-0.05091,0.00920582,1.8315,-0.0698501,-0.0361172,nan,nan,0,-0.00821594,0.305554,-0.131955,0.952377,0.305892,0.307377,nan,nan,0,-0.105335,0.52856,0.23629,-8.57143,0.437332,0.458022,nan,nan,0,0.14755,-0.2009,0.332354,3.06246,-0.136225,nan,1.76508,2.59339,1,-0.0820643,-0.00898957,-0.536774,-0.786391,-0.0410321,nan,-0.156116,-0.645442,1,0,0.906188,0.016531,0.008364,-0.422466,-0.0497908,-0.0567678,0.0983025,-0.076319,0.475561,8.70605
1787123901887539957,0,1,0.35,0,0,0,0,0.0224555,0.0283599,-0.87077,-0.0404175,-0.0920892,0.178203,0.172034,0.394527,0.0153437,1.78266,0.486017,0.464362,nan,nan,0,-0.190022,0.0378709,-0.14423,-5.54334,-0.0450108,-0.0619606,nan,nan,0,0.0793807,-0.31495,0.0705805,-0.317459,-0.27031,-0.306192,nan,nan,0,0.0682365,0.516096,0.23629,-2.41758,0.524118,0.519048,nan,nan,0,0.454024,-0.207109,-0.0364737,9.2186,0.0170118,nan,7.89894,7.57799,1,0.324628,0.0929941,0.847909,2.43591,0.162314,nan,0.807735,-0.383128,1,-0.0405102,-0.397978,0.00306892,0.317459,-0.420255,-0.394326,nan,nan,0,-0.0526025,-0.05091,0.00306892,1.44078,-0.0763012,-0.0576046,nan,nan,0,0.0109128,0.303829,-0.168779,0.952377,0.315456,0.304094,nan,nan,0,-0.109812,0.530861,0.217878,-8.37607,0.435094,0.44634,nan,nan,0,0.127905,-0.198874,0.126132,3.61217,-0.146048,nan,1.65972,2.16313,1,-0.0899675,-0.0132872,-0.297953,-1.21659,-0.0449838,nan,-0.503968,-0.345218,1,0,0.906492,0.016159,0.008121,-0.421835,-0.0404175,-0.0920892,0.178203,-0.562012,0.101753,10.2236
1787123901897607303,0,1,0.35,0,0,0,0,0.022205,0.0274683,-0.868833,0.0109816,-0.0846754,0.204154,0.185416,0.394719,0.0214815,2.12454,0.492708,0.472935,nan,nan,0,-0.182697,0.036912,-0.0767183,-4.81075,-0.0413483,-0.0511299,nan,nan,0,0.102789,-0.313992,0.0767183,0.0244217,-0.258606,-0.289983,nan,nan,0,0.0804703,0.519165,0.309939,-2.46642,0.530235,0.521588,nan,nan,0,0.456181,-0.207086,-0.124147,7.4913,0.0180904,nan,8.0674,7.69002,1,0.317388,0.0904439,-0.376742,0.812432,0.158694,nan,2.61262,0.13102,1,-0.0535607,-0.39817,0.00306892,0.0732574,-0.42678,-0.405782,nan,nan,0,-0.0502646,-0.05091,0.00306892,-0.122101,-0.0751323,-0.070976,nan,nan,0,0.017742,0.30172,-0.193328,0.854698,0.318871,0.307303,nan,nan,0,-0.108216,0.532779,0.181053,-9.40171,0.435892,0.438324,nan,nan,0,0.133332,-0.200928,-0.156532,2.591,-0.143334,nan,2.25059,1.91324,1,-0.0972521,-0.0154509,0.0849693,-0.499943,-0.0486261,nan,-1.12271,-0.379148,1,0,0.906909,0.01585,0.007785,-0.420954,0.0109816,-0.0846754,0.204154,-1.53499,0.536378,12.2487
1787123901907598454,0,1,0.35,0,0,0,0,0.0227602,0.0268578,-0.867116,0.049973,-0.0279641,0.118342,0.176484,0.39491,0.0398932,1.44078,0.488242,0.483647,nan,nan,0,-0.157889,0.0363369,-0.0337563,-4.12698,-0.0289443,-0.0442524,nan,nan,0,0.0721961,-0.313224,0.0705805,0.512817,-0.273902,-0.272553,nan,nan,0,0.0787895,0.521849,0.279252,-1.3431,0.529395,0.525444,nan,nan,0,0.449825,-0.207177,-0.0726058,7.21237,0.0149125,nan,7.88203,7.89443,1,0.310403,0.0792605,-1.02664,0.549284,0.155202,nan,3.8182,1.57901,1,-0.0243455,-0.39817,0.00306892,-2.61295,-0.412173,-0.417804,nan,nan,0,-0.0347767,-0.0511017,-0.00306892,-0.317459,-0.0673883,-0.076461,nan,nan,0,-0.0010329,0.300952,-0.0337563,0.415138,0.309484,0.313198,nan,nan,0,-0.107871,0.534121,0.09513,-8.08303,0.436064,0.435038,nan,nan,0,0.15133,-0.200954,-0.229068,1.76649,-0.134335,nan,2.67525,1.99973,1,-0.102463,-0.0101645,0.147786,-0.476772,-0.0512315,nan,-1.45369,-0.771653,1,0,0.907271,0.015967,0.007405,-0.420176,0.049973,-0.0279641,0.118342,-0.009337,0.905203,11.7009
