timestamp_ns,phase_sin,phase_cos,cycle_time,smoothed_speed,cmd_linear_x,cmd_linear_y,cmd_angular_z,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z
1787123792947602921,0,1,0.35,0,0,0,0,0.0121022,0.00150939,0.0656942,0.000234817,-0.00144628,0.00323118,0.081016,0.395102,0.00306892,1.44078,0.440508,0.395208,nan,nan,0,-0.351939,0.0501428,0.00920582,-0.0732574,-0.12597,0.0497325,nan,nan,0,-0.0538063,-0.312841,0.0153437,1.0989,-0.336903,-0.312897,nan,nan,0,-0.0420769,0.513412,0.00306892,-6.61783,0.468962,0.513308,nan,nan,0,0.316509,-0.211594,-0.00191635,2.85708,-0.0517454,nan,5.59757,0.0130393,1,0.303244,0.00614055,-0.00628597,-3.91103,0.151622,nan,4.37387,0.0101888,1,-0.00974675,-0.39817,0.00306892,-0.463982,-0.404873,-0.398186,nan,nan,0,0.0464936,-0.053978,0.00920582,1.53846,-0.0267532,-0.0539145,nan,nan,0,0.00475021,0.304788,0.0153437,1.68498,0.312375,0.304805,nan,nan,0,-0.0358899,0.52856,0.00306892,-11.7949,0.472055,0.528429,nan,nan,0,0.106732,-0.20701,1.19659e-06,-2.70832,-0.156634,nan,1.76315,0.00410719,1,-0.0186886,0.00216132,-0.00314037,-0.00103197,-0.00934431,nan,-0.340458,-0.000793084,1,0,0.999442,0.006023,0.000953,0.032836,0.000234817,-0.00144628,0.00323118,-0.008075,0.215831,9.74026
1787123792957401738,0,1,0.35,0,0,0,0,0.0121262,0.00150859,0.0656962,0.00404042,0.00114101,-0.00187543,0.0829472,0.395102,0.00306892,1.39194,0.441474,0.409958,nan,nan,0,-0.426886,0.0501428,0.00306892,0.0732574,-0.163443,-0.00755836,nan,nan,0,-0.0832938,-0.313033,0.00306892,0.561661,-0.351647,-0.320747,nan,nan,0,-0.021779,0.513412,0.00920582,-2.8083,0.479111,0.498894,nan,nan,0,0.331509,-0.211594,-0.00574448,0.704592,-0.0442456,nan,5.8658,1.83131,1,0.324106,0.00614055,0.0188538,-1.2639,0.162053,nan,4.6491,1.42992,1,-0.0182674,-0.39817,0.00306892,0.170937,-0.409134,-0.400373,nan,nan,0,0.0352249,-0.053978,0.00306892,0.903542,-0.0323876,-0.0450847,nan,nan,0,-0.0153962,0.304596,-0.0214806,0.903542,0.302302,0.307246,nan,nan,0,-0.0275117,0.528752,0.0276184,-4.51771,0.476244,0.510085,nan,nan,0,0.0946188,-0.207007,0.00572735,-1.02056,-0.162691,nan,1.54248,0.581796,1,-0.0180832,0.00216132,-5.56119e-06,-0.0242565,-0.00904159,nan,-0.336079,-0.103992,1,0,0.999442,0.006035,0.000953,0.032837,0.00404042,0.00114101,-0.00187543,-0.026397,0.22299,9.73199
1787123792967129984,0,1,0.35,0,0,0,0,0.0121563,0.00151357,0.0657022,0.00140576,0.00111692,0.00314678,0.130343,0.395102,0.00306892,0.415138,0.465171,0.428999,nan,nan,0,-0.434958,0.0501428,-0.00920582,-1.63614,-0.167479,-0.0921584,nan,nan,0,-0.0791898,-0.313416,-0.0521679,0.170937,-0.349595,-0.335426,nan,nan,0,0.0116038,0.513987,0.0889931,-3.58974,0.495802,0.483951,nan,nan,0,0.368149,-0.211611,-0.047838,1.72093,-0.0259256,nan,6.57075,4.24074,1,0.342692,0.00869324,0.458823,0.452835,0.171346,nan,4.19134,3.23002,1,-0.034167,-0.39817,0.00306892,-0.170937,-0.417083,-0.404532,nan,nan,0,0.0563571,-0.053978,-0.00306892,0.366302,-0.0218214,-0.0356952,nan,nan,0,-0.00731921,0.303637,-0.113543,0.708183,0.30634,0.307104,nan,nan,0,-0.0198605,0.530094,0.181053,-5.73871,0.48007,0.488219,nan,nan,0,0.0986249,-0.206992,0.0763623,0.11781,-0.160688,nan,1.50613,1.22162,1,-0.0312874,0.00137676,0.0093371,0.047783,-0.0156437,nan,-0.524619,-0.245982,1,0,0.999441,0.00605,0.000956,0.03284,0.00140576,0.00111692,0.00314678,-0.021415,0.239468,9.7382
1787123792977611100,0,1,0.35,0,0,0,0,0.0121881,0.00162867,0.0656889,0.00866238,0.00674962,-0.00466083,0.140283,0.395102,0.00306892,0.561661,0.470141,0.447514,nan,nan,0,-0.390284,0.0497594,-0.046031,-4.22466,-0.145142,-0.149201,nan,nan,0,-0.0756273,-0.314183,-0.0828552,-0.317459,-0.347814,-0.346334,nan,nan,0,0.0132462,0.515138,0.131955,-4.17583,0.496623,0.483358,nan,nan,0,0.393296,-0.21164,0.0825521,3.79275,-0.0133518,nan,6.81626,5.86375,1,0.352043,0.0187072,1.20054,2.24094,0.176021,nan,2.91861,3.98356,1,-0.031244,-0.39817,0.00306892,-0.0244217,-0.415622,-0.410399,nan,nan,0,0.0398022,-0.053978,0.00920582,0.561661,-0.0300989,-0.028358,nan,nan,0,-0.00710361,0.302486,-0.113543,0.65934,0.306448,0.306013,nan,nan,0,-0.0172752,0.532395,0.230153,-6.32478,0.481362,0.478233,nan,nan,0,0.108766,-0.206975,0.116506,0.941749,-0.155617,nan,1.62277,1.50453,1,-0.0428115,-0.000975928,-0.0880532,-0.214357,-0.0214057,nan,-0.480815,-0.365888,1,0,0.999441,0.006064,0.001014,0.032833,0.00866238,0.00674962,-0.00466083,-0.409417,0.331166,9.23865
1787123792987133450,0,1,0.35,0,0,0,0,0.0123265,0.00169589,0.0657335,0.00946822,-0.024747,0.0194413,0.183036,0.395102,0.0153437,1.63614,0.491518,0.462404,nan,nan,0,-0.36645,0.0486083,-0.138092,-5.9829,-0.133225,-0.164812,nan,nan,0,-0.0538818,-0.31495,-0.046031,-0.854698,-0.336941,-0.349994,nan,nan,0,0.0207882,0.516672,0.150368,-4.61539,0.500394,0.489632,nan,nan,0,0.382156,-0.209566,0.333496,5.04626,-0.018922,nan,6.17231,6.63359,1,0.366448,0.0369265,2.00106,3.00532,0.183224,nan,1.38734,3.50778,1,-0.0571724,-0.39817,-0.00306892,-0.21978,-0.428586,-0.414682,nan,nan,0,0.0121774,-0.053978,0.00920582,1.3431,-0.0439113,-0.026071,nan,nan,0,-0.0104034,0.301911,-0.0398932,0.512817,0.304798,0.30594,nan,nan,0,-0.0577613,0.534504,0.23629,-7.74115,0.461119,0.477083,nan,nan,0,0.0806264,-0.206961,0.137575,1.45167,-0.169687,nan,1.09822,1.60037,1,-0.0415818,-0.00450569,-0.172845,-0.333382,-0.0207909,nan,-0.229288,-0.414438,1,0,0.99944,0.006132,0.00105,0.032855,0.00946822,-0.024747,0.0194413,-0.336789,0.312982,8.40098
1787123792997069069,0,1,0.35,0,0,0,0,0.0122793,0.00140899,0.0661079,-0.0299389,-0.0432213,0.0602122,0.205156,0.395102,0.00920582,1.97802,0.502578,0.476829,nan,nan,0,-0.341704,0.0466909,-0.21174,-6.32478,-0.120852,-0.154995,nan,nan,0,-0.0422333,-0.315142,-0.0337563,-1.05006,-0.331117,-0.346257,nan,nan,0,0.020405,0.518206,0.150368,-3.93163,0.500202,0.495837,nan,nan,0,0.370999,-0.205311,0.453045,6.2309,-0.0245005,nan,5.64882,6.60007,1,0.384752,0.0611548,2.53556,3.20036,0.192376,nan,0.133297,2.22077,1,-0.0512011,-0.39817,0.00306892,-0.415138,-0.425601,-0.4204,nan,nan,0,-0.0504812,-0.053978,0.00306892,1.19658,-0.0752406,-0.0320701,nan,nan,0,-0.0212699,0.301145,-0.0828552,0.561661,0.299365,0.305624,nan,nan,0,-0.0889611,0.537189,0.23629,-8.03419,0.445519,0.472292,nan,nan,0,0.0640024,-0.20494,0.166253,1.45213,-0.177999,nan,0.693569,1.43523,1,-0.0492562,-0.00587053,-0.282667,-0.285628,-0.0246281,nan,-0.138726,-0.353035,1,0,0.999434,0.006113,0.000907,0.033043,-0.0299389,-0.0432213,0.0602122,-0.161765,0.100349,8.36503
1787123793007283095,0,1,0.35,0,0,0,0,0.0116263,0.00076398,0.0671822,-0.0890736,-0.0860934,0.159142,0.244871,0.395294,0.0153437,2.17339,0.522436,0.491237,nan,nan,0,-0.313513,0.0445819,-0.217878,-7.78999,-0.106757,-0.1378,nan,nan,0,0.0118757,-0.31495,0.0398932,-1.24542,-0.304062,-0.33879,nan,nan,0,0.0147575,0.51974,0.162642,-4.12698,0.497379,0.499528,nan,nan,0,0.354674,-0.200921,0.262361,7.89698,-0.0326632,nan,5.49547,6.16275,1,0.388087,0.083961,2.18472,3.54145,0.194044,nan,0.0253962,0.82507,1,-0.0879269,-0.39817,0.00306892,-0.561661,-0.443963,-0.424904,nan,nan,0,-0.0648087,-0.053978,0.00306892,0.903542,-0.0824044,-0.0495867,nan,nan,0,-0.0024334,0.299994,-0.14423,0.854698,0.308783,0.303393,nan,nan,0,-0.10215,0.539298,0.254703,-8.86447,0.438925,0.460519,nan,nan,0,0.038174,-0.202916,0.206371,1.17737,-0.190913,nan,0.110544,1.06334,1,-0.0499959,-0.00958549,-0.35478,-0.357527,-0.0249979,nan,0.0697963,-0.20779,1,0,0.999419,0.005797,0.000577,0.033582,-0.0890736,-0.0860934,0.159142,0.133079,-0.24988,9.35517
1787123793017447668,0,1,0.35,0,0,0,0,0.0108715,-8.86338e-05,0.0692924,-0.022769,-0.0887984,0.268196,0.29374,0.395486,0.0337563,2.02686,0.54687,0.50686,nan,nan,0,-0.324442,0.0430479,-0.131955,-9.30403,-0.112221,-0.120675,nan,nan,0,0.0735299,-0.314375,0.0767183,-1.14774,-0.273235,-0.32431,nan,nan,0,0.0325174,0.521466,0.217878,-5.44566,0.506259,0.499861,nan,nan,0,0.349472,-0.202893,-0.126363,7.42806,-0.0352641,nan,6.05656,5.847,1,0.387164,0.0983368,0.812715,3.15711,0.193582,nan,1.63829,0.236339,1,-0.127778,-0.39817,-0.00306892,-0.757019,-0.463889,-0.432366,nan,nan,0,-0.0805143,-0.053978,0.00306892,0.268623,-0.0902571,-0.0688634,nan,nan,0,0.0271853,0.298268,-0.21174,1.05006,0.323593,0.303961,nan,nan,0,-0.108773,0.541791,0.23629,-8.81563,0.435613,0.448096,nan,nan,0,0.0223137,-0.200893,0.219722,0.942173,-0.198843,nan,-0.257852,0.574114,1,-0.051343,-0.0119266,-0.395436,-0.262181,-0.0256715,nan,0.180807,-0.0343662,1,0,0.999385,0.005434,0.000144,0.034639,-0.022769,-0.0887984,0.268196,-0.996141,0.831314,11.5539
1787123793027132240,0,1,0.35,0,0,0,0,0.0119499,-0.000663913,0.072229,0.17623,-0.0886808,0.289513,0.329229,0.396061,0.0583057,3.00366,0.564614,0.526344,nan,nan,0,-0.363131,0.0422807,-0.0276184,-7.74115,-0.131565,-0.111459,nan,nan,0,0.0632909,-0.313033,0.162642,-0.903542,-0.278355,-0.300771,nan,nan,0,0.0558886,0.523959,0.224015,-3.00366,0.517944,0.501634,nan,nan,0,0.330978,-0.204983,-0.25184,5.96721,-0.044511,nan,5.99427,5.90365,1,0.36495,0.095275,-0.542733,1.31521,0.182475,nan,3.4301,1.03662,1,-0.145588,-0.39817,0.00306892,-1.00122,-0.472794,-0.446411,nan,nan,0,-0.0833195,-0.053978,0.00306892,-0.122101,-0.0916597,-0.0827983,nan,nan,0,0.0382185,0.295967,-0.174916,1.00122,0.329109,0.311311,nan,nan,0,-0.132275,0.544092,0.181053,-10.5739,0.423863,0.43944,nan,nan,0,0.0107442,-0.198867,0.198713,0.745964,-0.204628,nan,-0.499688,0.0847077,1,-0.0348955,-0.0166141,-0.392081,-0.238518,-0.0174478,nan,0.56311,0.133291,1,0,0.999329,0.005983,-0.000116,0.036108,0.17623,-0.0886808,0.289513,0.788454,1.00831,12.511
1787123793037192432,0,1,0.35,0,0,0,0,0.0131847,-0.0016231,0.0746402,0.0533264,-0.0398462,0.211114,0.307518,0.39702,0.09513,2.90598,0.553759,0.546968,nan,nan,0,-0.305531,0.0424724,0.0337563,-6.66666,-0.102765,-0.115819,nan,nan,0,0.03222,-0.31169,0.0889931,0.0732574,-0.29389,-0.283151,nan,nan,0,0.0292009,0.525684,0.14423,-1.97802,0.5046,0.508119,nan,nan,0,0.32126,-0.20717,-0.212017,5.6856,-0.0493698,nan,5.84103,6.00607,1,0.366498,0.0859309,-1.02357,1.48043,0.183249,nan,4.45489,2.52291,1,-0.132726,-0.39817,-0.00306892,-1.44078,-0.466363,-0.46134,nan,nan,0,-0.082758,-0.053978,-0.00306892,-0.952377,-0.091379,-0.0903279,nan,nan,0,0.00914897,0.294816,-0.0828552,0.952377,0.314574,0.320924,nan,nan,0,-0.14251,0.545051,0.0583057,-9.05983,0.418745,0.431608,nan,nan,0,-0.000583278,-0.196844,0.0860943,0.864384,-0.210292,nan,-0.59982,-0.283364,1,-0.0526239,-0.018559,-0.31336,-0.118839,-0.026312,nan,0.237452,0.331902,1,0,0.999281,0.006618,-0.000565,0.037316,0.0533264,-0.0398462,0.211114,-0.31887,0.273933,9.55148
